bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
K Khejroliya,7.0,221.0,21.5,5.0,10.279069767441861,25.8,K Khejroliya,Left-arm fast-medium,NA,2023
K Rabada,80.0,2652.0,317.8333333333333,126.0,8.34399580492921,15.134920634920634,K Rabada,Right-arm fast,NA,2023
K Yadav,3.0,85.0,9.0,2.0,9.444444444444445,27.0,NA,NA,NA,2023
KH Pandya,117.0,2644.0,363.8333333333333,80.0,7.267063673843335,27.2875,KH Pandya,Slow left-arm orthodox,India,2023
KK Ahmed,57.0,1918.0,224.16666666666666,78.0,8.556133828996282,17.243589743589745,NA,NA,NA,2023
KM Asif,7.0,232.0,23.833333333333332,7.0,9.734265734265735,20.428571428571427,KM Asif,Right-arm medium,NA,2023
KR Mayers,6.0,59.0,7.666666666666667,0.0,7.695652173913043,NA,NA,NA,NA,2023
KR Sen,12.0,396.0,42.5,14.0,9.31764705882353,18.214285714285715,NA,NA,NA,2023
KV Sharma,82.0,2130.0,253.33333333333334,82.0,8.407894736842104,18.536585365853657,KV Sharma,Legbreak googly,India,2023
Kartik Tyagi,20.0,720.0,76.33333333333333,16.0,9.43231441048035,28.625,NA,NA,NA,2023
Kuldeep Yadav,82.0,2413.0,297.6666666666667,90.0,8.106382978723405,19.844444444444445,Kuldeep Yadav,Slow left-arm chinaman,India,2023
LH Ferguson,45.0,1451.0,167.0,57.0,8.688622754491018,17.57894736842105,LH Ferguson,Right-arm fast-medium,NA,2023
LS Livingstone,22.0,395.0,44.5,11.0,8.876404494382022,24.272727272727273,NA,NA,NA,2023
Lalit Yadav,19.0,430.0,49.0,11.0,8.775510204081632,26.727272727272727,NA,NA,NA,2023
M Ashwin,44.0,1182.0,149.66666666666666,35.0,7.8975501113585755,25.65714285714286,M Ashwin,Legbreak googly,India,2023
M Jansen,21.0,732.0,81.16666666666667,22.0,9.018480492813142,22.136363636363637,NA,NA,NA,2023
M Markande,37.0,1081.0,122.83333333333333,37.0,8.800542740841248,19.91891891891892,M Markande,Legbreak googly,NA,2023
M Pathirana,20.0,617.0,83.83333333333333,38.0,7.359840954274354,13.236842105263158,NA,NA,NA,2023
M Theekshana,27.0,814.0,105.16666666666667,25.0,7.740095087163232,25.24,NA,NA,NA,2023
MA Wood,5.0,192.0,21.166666666666668,11.0,9.070866141732283,11.545454545454545,NA,NA,NA,2023
MG Bracewell,5.0,95.0,11.0,6.0,8.636363636363637,11.0,NA,NA,NA,2023
MJ Santner,18.0,428.0,61.666666666666664,16.0,6.940540540540541,23.125,NA,NA,NA,2023
MK Lomror,11.0,127.0,15.666666666666666,2.0,8.106382978723405,47.0,NA,NA,NA,2023
MM Ali,52.0,900.0,128.33333333333334,40.0,7.012987012987012,19.25,NA,NA,NA,2023
MM Sharma,111.0,3278.0,384.6666666666667,147.0,8.52166377816291,15.700680272108844,MM Sharma,Right-arm medium,India,2023
MP Stoinis,62.0,1300.0,138.5,45.0,9.386281588447654,18.466666666666665,MP Stoinis,Right-arm medium,Australia,2023
MR Marsh,34.0,803.0,98.83333333333333,37.0,8.1247892074199,16.027027027027028,MR Marsh,Right-arm medium,Australia,2023
MW Short,3.0,25.0,4.166666666666667,0.0,6.0,NA,NA,NA,NA,2023
Mayank Dagar,8.0,205.0,23.0,2.0,8.91304347826087,69.0,NA,NA,NA,2023
Mohammed Shami,110.0,3486.0,420.1666666666667,144.0,8.296707655692185,17.506944444444443,Mohammed Shami,Right-arm fast-medium,India,2023
Mohammed Siraj,93.0,2894.0,346.8333333333333,96.0,8.34406535319558,21.677083333333332,Mohammed Siraj,Right-arm fast,NA,2023
Mohit Rathee,1.0,29.0,2.0,0.0,14.5,NA,NA,NA,NA,2023
Mohsin Khan,23.0,698.0,84.5,27.0,8.2603550295858,18.77777777777778,NA,NA,NA,2023
Mukesh Kumar,20.0,707.0,70.0,31.0,10.1,13.548387096774194,NA,NA,NA,2023
Mustafizur Rahman,57.0,1792.0,225.5,70.0,7.946784922394679,19.32857142857143,Mustafizur Rahman,Left-arm fast-medium,Bangladesh,2023
N Rana,24.0,253.0,30.833333333333332,10.0,8.205405405405406,18.5,N Rana,Right-arm offbreak,India,2023
NA Saini,1.0,35.0,2.5,0.0,14.0,NA,NA,NA,NA,2023
NT Ellis,16.0,514.0,60.833333333333336,19.0,8.449315068493151,19.210526315789473,NA,NA,NA,2023
Navdeep Saini,31.0,968.0,113.66666666666667,26.0,8.516129032258064,26.23076923076923,NA,NA,NA,2023
Naveen-ul-Haq,17.0,602.0,67.83333333333333,26.0,8.874692874692876,15.653846153846153,NA,NA,NA,2023
Nithish Kumar Reddy,9.0,208.0,19.666666666666668,4.0,10.576271186440678,29.5,NA,NA,NA,2023
Noor Ahmad,23.0,672.0,85.5,24.0,7.859649122807017,21.375,NA,NA,NA,2023
OC McCoy,8.0,255.0,30.0,11.0,8.5,16.363636363636363,NA,NA,NA,2023
P Dubey,4.0,91.0,11.166666666666666,1.0,8.149253731343284,67.0,NA,NA,NA,2023
PP Chawla,191.0,5179.0,649.1666666666666,201.0,7.977920410783056,19.378109452736318,PP Chawla,Legbreak,India,2023
PWH de Silva,26.0,758.0,92.83333333333333,36.0,8.165170556552964,15.472222222222221,NA,NA,NA,2023
R Ashwin,208.0,5435.0,779.8333333333334,198.0,6.969437914084206,23.63131313131313,R Ashwin,Right-arm offbreak,India,2023
R Dhawan,36.0,922.0,115.5,27.0,7.982683982683983,25.666666666666668,R Dhawan,Right-arm medium-fast,India,2023
R Goyal,1.0,34.0,4.0,0.0,8.5,NA,NA,NA,NA,2023
R Powell,2.0,35.0,3.5,1.0,10.0,21.0,NA,NA,NA,2023
R Tewatia,52.0,1117.0,144.33333333333334,36.0,7.739030023094688,24.055555555555557,R Tewatia,Legbreak,India,2023
RA Jadeja,211.0,4917.0,649.1666666666666,169.0,7.5743260590500645,23.047337278106507,RA Jadeja,Slow left-arm orthodox,India,2023
RD Chahar,77.0,2165.0,282.8333333333333,76.0,7.65468473777254,22.32894736842105,RD Chahar,Legbreak googly,NA,2023
RJW Topley,5.0,182.0,17.833333333333332,5.0,10.205607476635514,21.4,NA,NA,NA,2023
RP Meredith,18.0,621.0,69.16666666666667,21.0,8.978313253012047,19.761904761904763,NA,NA,NA,2023
RS Hangargekar,2.0,60.0,7.166666666666667,3.0,8.372093023255813,14.333333333333334,NA,NA,NA,2023
Rashid Khan,121.0,3340.0,483.5,157.0,6.907962771458118,18.477707006369428,Rashid Khan,Legbreak googly,NA,2023
Ravi Bishnoi,65.0,1861.0,243.33333333333334,68.0,7.647945205479452,21.470588235294116,NA,NA,NA,2023
SM Curran,58.0,1924.0,205.66666666666666,62.0,9.354943273905997,19.903225806451612,NA,NA,NA,2023
SN Thakur,92.0,2908.0,329.8333333333333,100.0,8.816574027286508,19.79,SN Thakur,Right-arm medium,India,2023
SP Narine,175.0,4672.0,691.0,200.0,6.7612156295224315,20.73,SP Narine,Right-arm offbreak,West Indies,2023
SSB Magala,2.0,52.0,6.166666666666667,1.0,8.432432432432432,37.0,NA,NA,NA,2023
Sandeep Sharma,126.0,3758.0,487.5,153.0,7.708717948717949,19.11764705882353,Sandeep Sharma,Right-arm medium,India,2023
Shahbaz Ahmed,42.0,850.0,91.5,21.0,9.289617486338798,26.142857142857142,NA,NA,NA,2023
Sikandar Raza,7.0,146.0,14.666666666666666,3.0,9.954545454545455,29.333333333333332,NA,NA,NA,2023
Suyash Sharma,13.0,381.0,44.0,11.0,8.659090909090908,24.0,NA,NA,NA,2023
Swapnil Singh,14.0,241.0,27.5,7.0,8.763636363636364,23.571428571428573,Swapnil Singh,Slow left-arm orthodox,India,2023
T Natarajan,61.0,2001.0,233.5,76.0,8.569593147751606,18.43421052631579,T Natarajan,Left-arm fast-medium,NA,2023
T Stubbs,3.0,29.0,4.166666666666667,4.0,6.959999999999999,6.25,NA,NA,NA,2023
TA Boult,103.0,3286.0,404.6666666666667,128.0,8.120263591433279,18.96875,TA Boult,Left-arm fast-medium,New Zealand,2023
TG Southee,54.0,1774.0,210.33333333333334,57.0,8.434231378763867,22.140350877192983,TG Southee,Right-arm medium-fast,New Zealand,2023
TU Deshpande,36.0,1275.0,138.5,46.0,9.205776173285198,18.065217391304348,NA,NA,NA,2023
Tilak Varma,4.0,28.0,3.8333333333333335,0.0,7.304347826086956,NA,NA,NA,NA,2023
UT Yadav,147.0,4442.0,531.6666666666666,163.0,8.354858934169279,19.570552147239265,UT Yadav,Right-arm fast-medium,India,2023
Umran Malik,26.0,785.0,86.5,31.0,9.07514450867052,16.741935483870968,NA,NA,NA,2023
VG Arora,20.0,598.0,69.66666666666667,20.0,8.583732057416267,20.9,NA,NA,NA,2023
Vijaykumar Vyshak,11.0,396.0,40.5,17.0,9.777777777777779,14.294117647058824,NA,NA,NA,2023
Vivrant Sharma,2.0,37.0,3.5,0.0,10.571428571428571,NA,NA,NA,NA,2023
WD Parnell,33.0,968.0,126.33333333333333,40.0,7.6622691292875995,18.95,WD Parnell,Left-arm medium-fast,South Africa,2023
Washington Sundar,58.0,1335.0,177.33333333333334,39.0,7.5281954887218046,27.28205128205128,Washington Sundar,Right-arm offbreak,NA,2023
YS Chahal,159.0,4681.0,604.6666666666666,213.0,7.741455347298787,17.03286384976526,YS Chahal,Legbreak googly,India,2023
Yash Dayal,28.0,933.0,102.5,31.0,9.102439024390243,19.838709677419356,NA,NA,NA,2023
Yash Thakur,19.0,702.0,72.0,27.0,9.75,16.0,NA,NA,NA,2023
Yudhvir Singh,5.0,125.0,12.333333333333334,4.0,10.135135135135135,18.5,NA,NA,NA,2023
