bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
B Lee,38.0,1126.0,152.66666666666666,30.0,7.3755458515283845,30.533333333333335,B Lee,Right-arm fast,Australia,2012
BA Bhatt,15.0,408.0,50.5,13.0,8.07920792079208,23.307692307692307,BA Bhatt,Slow left-arm orthodox,India,2012
BJ Hodge,20.0,310.0,39.666666666666664,18.0,7.815126050420169,13.222222222222221,BJ Hodge,Right-arm offbreak,Australia,2012
BW Hilfenhaus,17.0,497.0,65.0,23.0,7.6461538461538465,16.956521739130434,BW Hilfenhaus,Right-arm fast,Australia,2012
Bipul Sharma,28.0,581.0,72.66666666666667,22.0,7.9954128440366965,19.818181818181817,Bipul Sharma,Slow left-arm orthodox,India,2012
CH Gayle,38.0,755.0,97.33333333333333,19.0,7.756849315068494,30.736842105263158,CH Gayle,Right-arm offbreak,West Indies,2012
CJ McKay,2.0,60.0,7.0,1.0,8.571428571428571,42.0,CJ McKay,Right-arm fast-medium,Australia,2012
CL White,6.0,86.0,7.666666666666667,1.0,11.217391304347826,46.0,CL White,Legbreak googly,Australia,2012
DAJ Bracewell,1.0,32.0,4.166666666666667,3.0,7.68,8.333333333333334,DAJ Bracewell,Right-arm fast-medium,New Zealand,2012
DE Bollinger,27.0,716.0,100.0,43.0,7.16,13.953488372093023,DE Bollinger,Left-arm fast-medium,Australia,2012
DJ Bravo,158.0,4436.0,549.3333333333334,207.0,8.075242718446601,15.922705314009661,DJ Bravo,Right-arm medium-fast,West Indies,2012
DJ Harris,2.0,26.0,3.0,0.0,8.666666666666666,NA,DJ Harris,Right-arm medium,Australia,2012
DJ Hussey,26.0,485.0,53.833333333333336,10.0,9.009287925696594,32.3,DJ Hussey,Right-arm offbreak,Australia,2012
DL Vettori,34.0,894.0,130.83333333333334,34.0,6.83312101910828,23.08823529411765,DL Vettori,Slow left-arm orthodox,New Zealand,2012
DR Smith,46.0,825.0,92.83333333333333,27.0,8.88689407540395,20.62962962962963,DR Smith,Right-arm medium,West Indies,2012
DS Kulkarni,92.0,2513.0,312.6666666666667,91.0,8.03731343283582,20.615384615384617,DS Kulkarni,Right-arm medium,India,2012
DT Christian,49.0,1218.0,153.66666666666666,40.0,7.926247288503254,23.05,DT Christian,Right-arm fast-medium,Australia,2012
DW Steyn,95.0,2583.0,380.3333333333333,105.0,6.791411042944786,21.733333333333334,DW Steyn,Right-arm fast,South Africa,2012
F du Plessis,1.0,16.0,1.0,0.0,16.0,NA,F du Plessis,Legbreak,South Africa,2012
GB Hogg,21.0,585.0,77.66666666666667,25.0,7.532188841201716,18.64,GB Hogg,Slow left-arm chinaman,Australia,2012
GJ Maxwell,79.0,1311.0,160.83333333333334,41.0,8.151295336787564,23.536585365853657,GJ Maxwell,Right-arm offbreak,Australia,2012
HV Patel,103.0,3215.0,380.6666666666667,151.0,8.44570928196147,15.125827814569536,HV Patel,Right-arm medium,India,2012
Harbhajan Singh,160.0,4101.0,582.6666666666666,161.0,7.0383295194508015,21.714285714285715,Harbhajan Singh,Right-arm offbreak,India,2012
Harmeet Singh,28.0,747.0,95.66666666666667,31.0,7.808362369337979,18.516129032258064,Harmeet Singh,Slow left-arm orthodox,India,2012
IK Pathan,101.0,2711.0,352.1666666666667,99.0,7.698059630856601,21.343434343434343,IK Pathan,Left-arm medium-fast,India,2012
Iqbal Abdulla,48.0,1125.0,157.16666666666666,45.0,7.158006362672323,20.955555555555556,Iqbal Abdulla,Slow left-arm orthodox,India,2012
J Botha,34.0,818.0,118.16666666666667,27.0,6.922425952045134,26.25925925925926,J Botha,Right-arm offbreak,South Africa,2012
J Syed Mohammad,11.0,286.0,32.666666666666664,10.0,8.755102040816327,19.6,J Syed Mohammad,Slow left-arm orthodox,India,2012
J Theron,10.0,311.0,39.166666666666664,13.0,7.940425531914894,18.076923076923077,J Theron,Right-arm medium-fast,South Africa,2012
JA Morkel,87.0,2409.0,301.1666666666667,96.0,7.998893193137797,18.822916666666668,JA Morkel,Right-arm medium-fast,South Africa,2012
JD Ryder,16.0,314.0,40.166666666666664,11.0,7.817427385892117,21.90909090909091,JD Ryder,Right-arm medium,New Zealand,2012
JD Unadkat,104.0,3219.0,365.6666666666667,109.0,8.803099361896079,20.128440366972477,JD Unadkat,Left-arm medium,India,2012
JEC Franklin,15.0,225.0,25.833333333333332,9.0,8.70967741935484,17.22222222222222,JEC Franklin,Left-arm medium,New Zealand,2012
JH Kallis,89.0,2348.0,299.8333333333333,74.0,7.8310172317954425,24.31081081081081,JH Kallis,Right-arm fast-medium,South Africa,2012
JP Duminy,49.0,847.0,116.83333333333333,23.0,7.249643366619116,30.47826086956522,JP Duminy,Right-arm offbreak,South Africa,2012
JP Faulkner,60.0,1849.0,214.5,76.0,8.62004662004662,16.93421052631579,JP Faulkner,Left-arm fast-medium,Australia,2012
K Upadhyay,3.0,81.0,9.333333333333334,0.0,8.678571428571429,NA,K Upadhyay,Right-arm medium,India,2012
KA Pollard,107.0,2200.0,264.3333333333333,81.0,8.32282471626734,19.580246913580247,KA Pollard,Right-arm medium-fast,West Indies,2012
KK Cooper,25.0,789.0,100.0,36.0,7.89,16.666666666666668,KK Cooper,Right-arm medium,West Indies,2012
KMDN Kulasekara,5.0,122.0,17.833333333333332,6.0,6.841121495327103,17.833333333333332,KMDN Kulasekara,Right-arm fast-medium,Sri Lanka,2012
KP Appanna,13.0,291.0,37.0,11.0,7.864864864864865,20.181818181818183,KP Appanna,Slow left-arm orthodox,India,2012
KP Pietersen,13.0,218.0,30.0,9.0,7.266666666666667,20.0,KP Pietersen,Right-arm offbreak,South Africa,2012
L Balaji,73.0,2083.0,262.3333333333333,85.0,7.940279542566709,18.51764705882353,L Balaji,Right-arm medium-fast,India,2012
LJ Wright,6.0,125.0,12.5,2.0,10.0,37.5,LJ Wright,Right-arm medium-fast,England,2012
LR Shukla,27.0,458.0,54.333333333333336,17.0,8.429447852760736,19.176470588235293,LR Shukla,Right-arm medium,India,2012
M Kartik,55.0,1418.0,197.0,39.0,7.197969543147208,30.307692307692307,M Kartik,Slow left-arm orthodox,India,2012
M Morkel,70.0,2136.0,283.1666666666667,88.0,7.543260741612713,19.306818181818183,M Morkel,Right-arm fast,South Africa,2012
M Muralitharan,66.0,1765.0,263.5,67.0,6.698292220113852,23.597014925373134,M Muralitharan,Right-arm offbreak,Sri Lanka,2012
M de Lange,5.0,171.0,19.333333333333332,6.0,8.844827586206897,19.333333333333332,M de Lange,Right-arm fast,South Africa,2012
MJ Clarke,5.0,72.0,11.0,3.0,6.545454545454546,22.0,MJ Clarke,Slow left-arm orthodox,Australia,2012
MM Patel,63.0,1733.0,230.33333333333334,82.0,7.523878437047757,16.853658536585368,MM Patel,Right-arm medium-fast,India,2012
MN Samuels,11.0,285.0,36.5,10.0,7.808219178082192,21.9,MN Samuels,Right-arm offbreak,West Indies,2012
MS Gony,44.0,1317.0,154.16666666666666,39.0,8.542702702702703,23.71794871794872,MS Gony,Right-arm medium,India,2012
NLTC Perera,36.0,1031.0,119.16666666666667,37.0,8.651748251748252,19.324324324324323,NLTC Perera,Right-arm medium-fast,Sri Lanka,2012
P Awana,33.0,1046.0,129.0,43.0,8.108527131782946,18.0,P Awana,Right-arm medium,India,2012
P Kumar,119.0,3342.0,439.5,102.0,7.604095563139932,25.852941176470587,P Kumar,Right-arm medium,India,2012
P Negi,42.0,954.0,122.16666666666667,38.0,7.80900409276944,19.289473684210527,P Negi,Slow left-arm orthodox,India,2012
P Parameswaran,8.0,226.0,26.5,9.0,8.528301886792454,17.666666666666668,P Parameswaran,Left-arm medium,India,2012
PC Valthaty,10.0,207.0,25.5,7.0,8.117647058823529,21.857142857142858,PC Valthaty,Right-arm medium,India,2012
PJ Sangwan,42.0,1267.0,150.83333333333334,44.0,8.4,20.568181818181817,PJ Sangwan,Left-arm medium,India,2012
PP Chawla,191.0,5179.0,649.1666666666666,201.0,7.977920410783056,19.378109452736318,PP Chawla,Legbreak,India,2012
PP Ojha,90.0,2399.0,324.1666666666667,99.0,7.40051413881748,19.646464646464647,PP Ojha,Slow left-arm orthodox,India,2012
Pankaj Singh,17.0,472.0,51.833333333333336,11.0,9.106109324758842,28.272727272727273,Pankaj Singh,Right-arm medium-fast,India,2012
R Ashwin,208.0,5435.0,779.8333333333334,198.0,6.969437914084206,23.63131313131313,R Ashwin,Right-arm offbreak,India,2012
R Bhatia,91.0,2059.0,276.8333333333333,82.0,7.437688139674895,20.25609756097561,R Bhatia,Right-arm medium-fast,India,2012
R Sharma,44.0,1100.0,155.83333333333334,42.0,7.0588235294117645,22.261904761904763,R Sharma,Right-arm offbreak,India,2012
R Shukla,7.0,217.0,21.666666666666668,7.0,10.015384615384615,18.571428571428573,R Shukla,Right-arm medium,India,2012
R Vinay Kumar,104.0,3041.0,364.3333333333333,127.0,8.346752058554438,17.212598425196852,R Vinay Kumar,Right-arm medium,India,2012
RA Jadeja,211.0,4917.0,649.1666666666666,169.0,7.5743260590500645,23.047337278106507,RA Jadeja,Slow left-arm orthodox,India,2012
RE van der Merwe,21.0,515.0,75.83333333333333,25.0,6.791208791208792,18.2,RE van der Merwe,Slow left-arm orthodox,South Africa,2012
RG Sharma,32.0,462.0,58.166666666666664,16.0,7.9426934097421205,21.8125,RG Sharma,Right-arm offbreak,India,2012
RJ Harris,37.0,1085.0,144.16666666666666,47.0,7.526011560693642,18.404255319148938,RJ Harris,Right-arm fast,Australia,2012
RJ Peterson,4.0,70.0,8.0,3.0,8.75,16.0,RJ Peterson,Slow left-arm orthodox,South Africa,2012
RN ten Doeschate,10.0,94.0,13.833333333333334,3.0,6.795180722891566,27.666666666666668,RN ten Doeschate,Right-arm medium-fast,Netherlands,2012
RP Singh,82.0,2417.0,312.3333333333333,100.0,7.738527214514408,18.74,RP Singh,Left-arm fast-medium,India,2012
RR Bhatkal,1.0,35.0,2.0,0.0,17.5,NA,RR Bhatkal,Right-arm medium,India,2012
RR Powar,26.0,538.0,73.83333333333333,15.0,7.286681715575622,29.533333333333335,RR Powar,Right-arm offbreak,India,2012
S Aravind,38.0,1057.0,131.33333333333334,48.0,8.048223350253807,16.416666666666668,S Aravind,Left-arm medium-fast,India,2012
S Dhawan,6.0,72.0,8.166666666666666,4.0,8.816326530612246,12.25,S Dhawan,Right-arm offbreak,India,2012
S Nadeem,70.0,1800.0,240.66666666666666,54.0,7.4792243767313025,26.74074074074074,S Nadeem,Slow left-arm orthodox,India,2012
SB Jakati,57.0,1474.0,183.5,50.0,8.032697547683924,22.02,SB Jakati,Slow left-arm orthodox,India,2012
SC Ganguly,20.0,370.0,46.666666666666664,12.0,7.928571428571429,23.333333333333332,SC Ganguly,Right-arm medium,India,2012
SK Raina,69.0,1139.0,155.0,30.0,7.348387096774194,31.0,SK Raina,Right-arm offbreak,India,2012
SK Trivedi,75.0,1944.0,259.5,73.0,7.491329479768786,21.328767123287673,SK Trivedi,Right-arm medium,India,2012
SL Malinga,122.0,3486.0,495.6666666666667,188.0,7.032952252858103,15.819148936170214,SL Malinga,Right-arm fast,Sri Lanka,2012
SP Narine,175.0,4672.0,691.0,200.0,6.7612156295224315,20.73,SP Narine,Right-arm offbreak,West Indies,2012
SPD Smith,1.0,5.0,0.3333333333333333,0.0,15.0,NA,SPD Smith,Legbreak googly,India,2012
SR Watson,105.0,2742.0,356.1666666666667,107.0,7.698642957416939,19.97196261682243,SR Watson,Right-arm fast-medium,Australia,2012
STR Binny,63.0,763.0,101.83333333333333,28.0,7.4926350245499185,21.821428571428573,STR Binny,Right-arm medium,India,2012
SW Tait,21.0,668.0,89.0,26.0,7.50561797752809,20.53846153846154,SW Tait,Right-arm fast,Australia,2012
Shakib Al Hasan,70.0,1864.0,252.5,71.0,7.3821782178217825,21.338028169014084,Shakib Al Hasan,Slow left-arm orthodox,Bangladesh,2012
Sunny Gupta,1.0,47.0,3.1666666666666665,0.0,14.842105263157896,NA,Sunny Gupta,Right-arm offbreak,India,2012
TM Dilshan,25.0,368.0,45.833333333333336,5.0,8.02909090909091,55.0,TM Dilshan,Right-arm offbreak,Sri Lanka,2012
TP Sudhindra,3.0,137.0,12.333333333333334,1.0,11.108108108108107,74.0,TP Sudhindra,Right-arm fast,India,2012
UT Yadav,147.0,4442.0,531.6666666666666,163.0,8.354858934169279,19.570552147239265,UT Yadav,Right-arm fast-medium,India,2012
V Kohli,26.0,371.0,44.0,5.0,8.431818181818182,52.8,V Kohli,Right-arm medium,India,2012
V Pratap Singh,9.0,300.0,35.166666666666664,12.0,8.530805687203792,17.583333333333332,V Pratap Singh,Right-arm medium,India,2012
V Sehwag,15.0,236.0,23.0,6.0,10.26086956521739,23.0,V Sehwag,Right-arm offbreak,India,2012
VR Aaron,50.0,1527.0,177.5,46.0,8.60281690140845,23.152173913043477,VR Aaron,Right-arm fast,India,2012
VY Mahesh,17.0,511.0,59.833333333333336,22.0,8.540389972144846,16.318181818181817,VY Mahesh,Right-arm medium-fast,India,2012
WD Parnell,33.0,968.0,126.33333333333333,40.0,7.6622691292875995,18.95,WD Parnell,Left-arm medium-fast,South Africa,2012
Y Nagar,8.0,125.0,12.0,4.0,10.416666666666666,18.0,Y Nagar,Right-arm offbreak,India,2012
Y Venugopal Rao,20.0,338.0,37.0,7.0,9.135135135135135,31.714285714285715,Y Venugopal Rao,Right-arm offbreak,India,2012
YK Pathan,82.0,1443.0,197.33333333333334,46.0,7.3125,25.73913043478261,YK Pathan,Right-arm offbreak,India,2012
Z Khan,99.0,2860.0,379.3333333333333,119.0,7.539543057996485,19.126050420168067,Z Khan,Left-arm fast-medium,India,2012
