bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
K Yadav,3.0,85.0,9.0,2.0,9.444444444444445,27.0,NA,NA,NA,2021
KA Jamieson,9.0,271.0,29.833333333333332,9.0,9.083798882681565,19.88888888888889,NA,NA,NA,2021
KA Pollard,107.0,2200.0,264.3333333333333,81.0,8.32282471626734,19.580246913580247,KA Pollard,Right-arm medium-fast,West Indies,2021
KH Pandya,117.0,2644.0,363.8333333333333,80.0,7.267063673843335,27.2875,KH Pandya,Slow left-arm orthodox,India,2021
KK Ahmed,57.0,1918.0,224.16666666666666,78.0,8.556133828996282,17.243589743589745,NA,NA,NA,2021
KL Nagarkoti,11.0,287.0,30.833333333333332,5.0,9.308108108108108,37.0,NA,NA,NA,2021
KM Asif,7.0,232.0,23.833333333333332,7.0,9.734265734265735,20.428571428571427,KM Asif,Right-arm medium,NA,2021
KW Richardson,15.0,479.0,57.5,21.0,8.330434782608696,16.428571428571427,KW Richardson,Right-arm fast-medium,Australia,2021
Kartik Tyagi,20.0,720.0,76.33333333333333,16.0,9.43231441048035,28.625,NA,NA,NA,2021
L Ngidi,14.0,460.0,57.0,28.0,8.070175438596491,12.214285714285714,L Ngidi,Slow left-arm orthodox,NA,2021
LH Ferguson,45.0,1451.0,167.0,57.0,8.688622754491018,17.57894736842105,LH Ferguson,Right-arm fast-medium,NA,2021
LI Meriwala,1.0,32.0,3.1666666666666665,1.0,10.105263157894738,19.0,NA,NA,NA,2021
Lalit Yadav,19.0,430.0,49.0,11.0,8.775510204081632,26.727272727272727,NA,NA,NA,2021
M Ashwin,44.0,1182.0,149.66666666666666,35.0,7.8975501113585755,25.65714285714286,M Ashwin,Legbreak googly,India,2021
M Jansen,21.0,732.0,81.16666666666667,22.0,9.018480492813142,22.136363636363637,NA,NA,NA,2021
M Markande,37.0,1081.0,122.83333333333333,37.0,8.800542740841248,19.91891891891892,M Markande,Legbreak googly,NA,2021
M Prasidh Krishna,51.0,1741.0,205.16666666666666,54.0,8.48578391551584,22.796296296296298,NA,NA,NA,2021
MC Henriques,60.0,1302.0,163.16666666666666,46.0,7.9795709908069465,21.282608695652176,MC Henriques,Right-arm fast-medium,Australia,2021
MK Lomror,11.0,127.0,15.666666666666666,2.0,8.106382978723405,47.0,NA,NA,NA,2021
MM Ali,52.0,900.0,128.33333333333334,40.0,7.012987012987012,19.25,NA,NA,NA,2021
MP Stoinis,62.0,1300.0,138.5,45.0,9.386281588447654,18.466666666666665,MP Stoinis,Right-arm medium,Australia,2021
Mohammad Nabi,23.0,527.0,69.83333333333333,15.0,7.5465393794749405,27.933333333333334,Mohammad Nabi,Right-arm offbreak,NA,2021
Mohammed Shami,110.0,3486.0,420.1666666666667,144.0,8.296707655692185,17.506944444444443,Mohammed Shami,Right-arm fast-medium,India,2021
Mohammed Siraj,93.0,2894.0,346.8333333333333,96.0,8.34406535319558,21.677083333333332,Mohammed Siraj,Right-arm fast,NA,2021
Mujeeb Ur Rahman,19.0,598.0,75.33333333333333,20.0,7.938053097345133,22.6,NA,NA,NA,2021
Mustafizur Rahman,57.0,1792.0,225.5,70.0,7.946784922394679,19.32857142857143,Mustafizur Rahman,Left-arm fast-medium,Bangladesh,2021
N Rana,24.0,253.0,30.833333333333332,10.0,8.205405405405406,18.5,N Rana,Right-arm offbreak,India,2021
NM Coulter-Nile,38.0,1125.0,148.66666666666666,52.0,7.567264573991032,17.153846153846153,NM Coulter-Nile,Right-arm fast,Australia,2021
NT Ellis,16.0,514.0,60.833333333333336,19.0,8.449315068493151,19.210526315789473,NA,NA,NA,2021
Navdeep Saini,31.0,968.0,113.66666666666667,26.0,8.516129032258064,26.23076923076923,NA,NA,NA,2021
PJ Cummins,58.0,1976.0,228.33333333333334,66.0,8.654014598540146,20.757575757575758,PJ Cummins,Right-arm fast,Australia,2021
PP Chawla,191.0,5179.0,649.1666666666666,201.0,7.977920410783056,19.378109452736318,PP Chawla,Legbreak,India,2021
PWH de Silva,26.0,758.0,92.83333333333333,36.0,8.165170556552964,15.472222222222221,NA,NA,NA,2021
R Ashwin,208.0,5435.0,779.8333333333334,198.0,6.969437914084206,23.63131313131313,R Ashwin,Right-arm offbreak,India,2021
R Parag,21.0,307.0,30.166666666666668,5.0,10.176795580110497,36.2,R Parag,Legbreak,NA,2021
R Tewatia,52.0,1117.0,144.33333333333334,36.0,7.739030023094688,24.055555555555557,R Tewatia,Legbreak,India,2021
RA Jadeja,211.0,4917.0,649.1666666666666,169.0,7.5743260590500645,23.047337278106507,RA Jadeja,Slow left-arm orthodox,India,2021
RD Chahar,77.0,2165.0,282.8333333333333,76.0,7.65468473777254,22.32894736842105,RD Chahar,Legbreak googly,NA,2021
RG Sharma,32.0,462.0,58.166666666666664,16.0,7.9426934097421205,21.8125,RG Sharma,Right-arm offbreak,India,2021
RP Meredith,18.0,621.0,69.16666666666667,21.0,8.978313253012047,19.761904761904763,NA,NA,NA,2021
RV Patel,1.0,22.0,3.3333333333333335,0.0,6.6,NA,NA,NA,NA,2021
Rashid Khan,121.0,3340.0,483.5,157.0,6.907962771458118,18.477707006369428,Rashid Khan,Legbreak googly,NA,2021
Ravi Bishnoi,65.0,1861.0,243.33333333333334,68.0,7.647945205479452,21.470588235294116,NA,NA,NA,2021
S Dube,14.0,190.0,19.5,6.0,9.743589743589743,19.5,S Dube,Right-arm fast-medium,NA,2021
S Gopal,51.0,1358.0,166.66666666666666,53.0,8.148,18.867924528301888,S Gopal,Legbreak,India,2021
S Kaul,55.0,1772.0,206.33333333333334,63.0,8.588045234248789,19.650793650793652,S Kaul,Right-arm medium,India,2021
S Nadeem,70.0,1800.0,240.66666666666666,54.0,7.4792243767313025,26.74074074074074,S Nadeem,Slow left-arm orthodox,India,2021
S Sandeep Warrier,10.0,257.0,29.333333333333332,8.0,8.761363636363637,22.0,NA,NA,NA,2021
SM Curran,58.0,1924.0,205.66666666666666,62.0,9.354943273905997,19.903225806451612,NA,NA,NA,2021
SN Thakur,92.0,2908.0,329.8333333333333,100.0,8.816574027286508,19.79,SN Thakur,Right-arm medium,India,2021
SP Narine,175.0,4672.0,691.0,200.0,6.7612156295224315,20.73,SP Narine,Right-arm offbreak,West Indies,2021
Sandeep Sharma,126.0,3758.0,487.5,153.0,7.708717948717949,19.11764705882353,Sandeep Sharma,Right-arm medium,India,2021
Shahbaz Ahmed,42.0,850.0,91.5,21.0,9.289617486338798,26.142857142857142,NA,NA,NA,2021
Shakib Al Hasan,70.0,1864.0,252.5,71.0,7.3821782178217825,21.338028169014084,Shakib Al Hasan,Slow left-arm orthodox,Bangladesh,2021
Shivam Mavi,32.0,958.0,114.5,33.0,8.366812227074236,20.818181818181817,NA,NA,NA,2021
T Natarajan,61.0,2001.0,233.5,76.0,8.569593147751606,18.43421052631579,T Natarajan,Left-arm fast-medium,NA,2021
T Shamsi,5.0,185.0,20.0,3.0,9.25,40.0,T Shamsi,Slow left-arm chinaman,South Africa,2021
TA Boult,103.0,3286.0,404.6666666666667,128.0,8.120263591433279,18.96875,TA Boult,Left-arm fast-medium,New Zealand,2021
TG Southee,54.0,1774.0,210.33333333333334,57.0,8.434231378763867,22.140350877192983,TG Southee,Right-arm medium-fast,New Zealand,2021
TK Curran,13.0,432.0,42.0,13.0,10.285714285714286,19.384615384615383,NA,NA,NA,2021
Umran Malik,26.0,785.0,86.5,31.0,9.07514450867052,16.741935483870968,NA,NA,NA,2021
V Shankar,22.0,344.0,43.0,12.0,8.0,21.5,V Shankar,Right-arm medium,India,2021
VR Iyer,9.0,145.0,14.0,3.0,10.357142857142858,28.0,NA,NA,NA,2021
Washington Sundar,58.0,1335.0,177.33333333333334,39.0,7.5281954887218046,27.28205128205128,Washington Sundar,Right-arm offbreak,NA,2021
YS Chahal,159.0,4681.0,604.6666666666666,213.0,7.741455347298787,17.03286384976526,YS Chahal,Legbreak googly,India,2021
