bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
R Parag,21.0,307.0,30.166666666666668,5.0,10.176795580110497,36.2,R Parag,Legbreak,NA,2020
R Tewatia,52.0,1117.0,144.33333333333334,36.0,7.739030023094688,24.055555555555557,R Tewatia,Legbreak,India,2020
RA Jadeja,211.0,4917.0,649.1666666666666,169.0,7.5743260590500645,23.047337278106507,RA Jadeja,Slow left-arm orthodox,India,2020
RD Chahar,77.0,2165.0,282.8333333333333,76.0,7.65468473777254,22.32894736842105,RD Chahar,Legbreak googly,NA,2020
Rashid Khan,121.0,3340.0,483.5,157.0,6.907962771458118,18.477707006369428,Rashid Khan,Legbreak googly,NA,2020
Ravi Bishnoi,65.0,1861.0,243.33333333333334,68.0,7.647945205479452,21.470588235294116,NA,NA,NA,2020
S Dube,14.0,190.0,19.5,6.0,9.743589743589743,19.5,S Dube,Right-arm fast-medium,NA,2020
S Gopal,51.0,1358.0,166.66666666666666,53.0,8.148,18.867924528301888,S Gopal,Legbreak,India,2020
S Kaul,55.0,1772.0,206.33333333333334,63.0,8.588045234248789,19.650793650793652,S Kaul,Right-arm medium,India,2020
S Nadeem,70.0,1800.0,240.66666666666666,54.0,7.4792243767313025,26.74074074074074,S Nadeem,Slow left-arm orthodox,India,2020
S Sandeep Warrier,10.0,257.0,29.333333333333332,8.0,8.761363636363637,22.0,NA,NA,NA,2020
SM Curran,58.0,1924.0,205.66666666666666,62.0,9.354943273905997,19.903225806451612,NA,NA,NA,2020
SN Thakur,92.0,2908.0,329.8333333333333,100.0,8.816574027286508,19.79,SN Thakur,Right-arm medium,India,2020
SP Narine,175.0,4672.0,691.0,200.0,6.7612156295224315,20.73,SP Narine,Right-arm offbreak,West Indies,2020
SS Cottrell,6.0,177.0,21.833333333333332,6.0,8.106870229007635,21.833333333333332,NA,NA,NA,2020
Sandeep Sharma,126.0,3758.0,487.5,153.0,7.708717948717949,19.11764705882353,Sandeep Sharma,Right-arm medium,India,2020
Shahbaz Ahmed,42.0,850.0,91.5,21.0,9.289617486338798,26.142857142857142,NA,NA,NA,2020
Shivam Mavi,32.0,958.0,114.5,33.0,8.366812227074236,20.818181818181817,NA,NA,NA,2020
T Natarajan,61.0,2001.0,233.5,76.0,8.569593147751606,18.43421052631579,T Natarajan,Left-arm fast-medium,NA,2020
TA Boult,103.0,3286.0,404.6666666666667,128.0,8.120263591433279,18.96875,TA Boult,Left-arm fast-medium,New Zealand,2020
TK Curran,13.0,432.0,42.0,13.0,10.285714285714286,19.384615384615383,NA,NA,NA,2020
TU Deshpande,36.0,1275.0,138.5,46.0,9.205776173285198,18.065217391304348,NA,NA,NA,2020
UT Yadav,147.0,4442.0,531.6666666666666,163.0,8.354858934169279,19.570552147239265,UT Yadav,Right-arm fast-medium,India,2020
V Shankar,22.0,344.0,43.0,12.0,8.0,21.5,V Shankar,Right-arm medium,India,2020
VR Aaron,50.0,1527.0,177.5,46.0,8.60281690140845,23.152173913043477,VR Aaron,Right-arm fast,India,2020
Washington Sundar,58.0,1335.0,177.33333333333334,39.0,7.5281954887218046,27.28205128205128,Washington Sundar,Right-arm offbreak,NA,2020
YS Chahal,159.0,4681.0,604.6666666666666,213.0,7.741455347298787,17.03286384976526,YS Chahal,Legbreak googly,India,2020
