bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
Harbhajan Singh,160.0,4101.0,582.6666666666666,161.0,7.0383295194508015,21.714285714285715,Harbhajan Singh,Right-arm offbreak,India,2010
Harmeet Singh,28.0,747.0,95.66666666666667,31.0,7.808362369337979,18.516129032258064,Harmeet Singh,Slow left-arm orthodox,India,2010
I Sharma,110.0,3255.0,404.8333333333333,96.0,8.04034582132565,25.302083333333332,I Sharma,Right-arm fast-medium,India,2010
IK Pathan,101.0,2711.0,352.1666666666667,99.0,7.698059630856601,21.343434343434343,IK Pathan,Left-arm medium-fast,India,2010
Iqbal Abdulla,48.0,1125.0,157.16666666666666,45.0,7.158006362672323,20.955555555555556,Iqbal Abdulla,Slow left-arm orthodox,India,2010
J Theron,10.0,311.0,39.166666666666664,13.0,7.940425531914894,18.076923076923077,J Theron,Right-arm medium-fast,South Africa,2010
JA Morkel,87.0,2409.0,301.1666666666667,96.0,7.998893193137797,18.822916666666668,JA Morkel,Right-arm medium-fast,South Africa,2010
JD Unadkat,104.0,3219.0,365.6666666666667,109.0,8.803099361896079,20.128440366972477,JD Unadkat,Left-arm medium,India,2010
JH Kallis,89.0,2348.0,299.8333333333333,74.0,7.8310172317954425,24.31081081081081,JH Kallis,Right-arm fast-medium,South Africa,2010
JM Kemp,5.0,58.0,7.833333333333333,3.0,7.404255319148937,15.666666666666666,JM Kemp,Right-arm fast-medium,South Africa,2010
JP Duminy,49.0,847.0,116.83333333333333,23.0,7.249643366619116,30.47826086956522,JP Duminy,Right-arm offbreak,South Africa,2010
Jaskaran Singh,7.0,174.0,18.5,6.0,9.405405405405405,18.5,Jaskaran Singh,Right-arm medium,India,2010
Joginder Sharma,15.0,421.0,45.333333333333336,13.0,9.286764705882353,20.923076923076923,Joginder Sharma,Right-arm fast-medium,India,2010
K Goel,6.0,94.0,11.166666666666666,0.0,8.417910447761194,NA,K Goel,Right-arm offbreak,India,2010
KA Pollard,107.0,2200.0,264.3333333333333,81.0,8.32282471626734,19.580246913580247,KA Pollard,Right-arm medium-fast,West Indies,2010
KAJ Roach,2.0,80.0,8.666666666666666,0.0,9.230769230769232,NA,KAJ Roach,Right-arm fast,West Indies,2010
KP Appanna,13.0,291.0,37.0,11.0,7.864864864864865,20.181818181818183,KP Appanna,Slow left-arm orthodox,India,2010
KP Pietersen,13.0,218.0,30.0,9.0,7.266666666666667,20.0,KP Pietersen,Right-arm offbreak,South Africa,2010
Kamran Khan,9.0,248.0,29.5,14.0,8.40677966101695,12.642857142857142,Kamran Khan,Left-arm medium-fast,India,2010
L Ablish,3.0,76.0,7.5,5.0,10.133333333333333,9.0,L Ablish,Right-arm medium-fast,India,2010
L Balaji,73.0,2083.0,262.3333333333333,85.0,7.940279542566709,18.51764705882353,L Balaji,Right-arm medium-fast,India,2010
LR Shukla,27.0,458.0,54.333333333333336,17.0,8.429447852760736,19.176470588235293,LR Shukla,Right-arm medium,India,2010
M Kartik,55.0,1418.0,197.0,39.0,7.197969543147208,30.307692307692307,M Kartik,Slow left-arm orthodox,India,2010
M Morkel,70.0,2136.0,283.1666666666667,88.0,7.543260741612713,19.306818181818183,M Morkel,Right-arm fast,South Africa,2010
M Muralitharan,66.0,1765.0,263.5,67.0,6.698292220113852,23.597014925373134,M Muralitharan,Right-arm offbreak,Sri Lanka,2010
MB Parmar,1.0,33.0,3.1666666666666665,0.0,10.421052631578949,NA,MB Parmar,Right-arm offbreak,India,2010
MC Henriques,60.0,1302.0,163.16666666666666,46.0,7.9795709908069465,21.282608695652176,MC Henriques,Right-arm fast-medium,Australia,2010
MF Maharoof,20.0,532.0,73.5,33.0,7.238095238095238,13.363636363636363,MF Maharoof,Right-arm fast-medium,India,2010
MK Tiwary,6.0,83.0,7.5,1.0,11.066666666666666,45.0,MK Tiwary,Legbreak googly,India,2010
MM Patel,63.0,1733.0,230.33333333333334,82.0,7.523878437047757,16.853658536585368,MM Patel,Right-arm medium-fast,India,2010
MR Marsh,34.0,803.0,98.83333333333333,37.0,8.1247892074199,16.027027027027028,MR Marsh,Right-arm medium,Australia,2010
MS Gony,44.0,1317.0,154.16666666666666,39.0,8.542702702702703,23.71794871794872,MS Gony,Right-arm medium,India,2010
ND Doshi,4.0,79.0,9.5,2.0,8.31578947368421,28.5,ND Doshi,Slow left-arm orthodox,India,2010
NLTC Perera,36.0,1031.0,119.16666666666667,37.0,8.651748251748252,19.324324324324323,NLTC Perera,Right-arm medium-fast,Sri Lanka,2010
P Kumar,119.0,3342.0,439.5,102.0,7.604095563139932,25.852941176470587,P Kumar,Right-arm medium,India,2010
PD Collingwood,6.0,101.0,15.0,5.0,6.733333333333333,18.0,PD Collingwood,Right-arm medium,England,2010
PJ Sangwan,42.0,1267.0,150.83333333333334,44.0,8.4,20.568181818181817,PJ Sangwan,Left-arm medium,India,2010
PP Chawla,191.0,5179.0,649.1666666666666,201.0,7.977920410783056,19.378109452736318,PP Chawla,Legbreak,India,2010
PP Ojha,90.0,2399.0,324.1666666666667,99.0,7.40051413881748,19.646464646464647,PP Ojha,Slow left-arm orthodox,India,2010
Pankaj Singh,17.0,472.0,51.833333333333336,11.0,9.106109324758842,28.272727272727273,Pankaj Singh,Right-arm medium-fast,India,2010
R Ashwin,208.0,5435.0,779.8333333333334,198.0,6.969437914084206,23.63131313131313,R Ashwin,Right-arm offbreak,India,2010
R Bhatia,91.0,2059.0,276.8333333333333,82.0,7.437688139674895,20.25609756097561,R Bhatia,Right-arm medium-fast,India,2010
R McLaren,18.0,558.0,62.0,14.0,9.0,26.571428571428573,R McLaren,Right-arm medium-fast,South Africa,2010
R Sathish,14.0,233.0,24.0,6.0,9.708333333333334,24.0,R Sathish,Right-arm medium,India,2010
R Sharma,44.0,1100.0,155.83333333333334,42.0,7.0588235294117645,22.261904761904763,R Sharma,Right-arm offbreak,India,2010
R Vinay Kumar,104.0,3041.0,364.3333333333333,127.0,8.346752058554438,17.212598425196852,R Vinay Kumar,Right-arm medium,India,2010
RE van der Merwe,21.0,515.0,75.83333333333333,25.0,6.791208791208792,18.2,RE van der Merwe,Slow left-arm orthodox,South Africa,2010
RG Sharma,32.0,462.0,58.166666666666664,16.0,7.9426934097421205,21.8125,RG Sharma,Right-arm offbreak,India,2010
RJ Harris,37.0,1085.0,144.16666666666666,47.0,7.526011560693642,18.404255319148938,RJ Harris,Right-arm fast,Australia,2010
RP Singh,82.0,2417.0,312.3333333333333,100.0,7.738527214514408,18.74,RP Singh,Left-arm fast-medium,India,2010
RR Powar,26.0,538.0,73.83333333333333,15.0,7.286681715575622,29.533333333333335,RR Powar,Right-arm offbreak,India,2010
RS Bopara,14.0,301.0,35.5,13.0,8.47887323943662,16.384615384615383,RS Bopara,Right-arm medium,England,2010
RS Gavaskar,1.0,8.0,1.0,0.0,8.0,NA,RS Gavaskar,Slow left-arm orthodox,India,2010
S Ladda,9.0,225.0,23.5,5.0,9.574468085106384,28.2,S Ladda,Legbreak,India,2010
S Narwal,6.0,203.0,18.833333333333332,6.0,10.778761061946904,18.833333333333332,S Narwal,Right-arm medium,India,2010
S Sreesanth,44.0,1221.0,157.83333333333334,43.0,7.736008447729672,22.023255813953487,S Sreesanth,Right-arm fast-medium,India,2010
S Sriram,2.0,49.0,3.0,0.0,16.333333333333332,NA,S Sriram,Slow left-arm orthodox,India,2010
S Tyagi,14.0,304.0,36.666666666666664,6.0,8.290909090909091,36.666666666666664,S Tyagi,Right-arm medium,India,2010
SB Jakati,57.0,1474.0,183.5,50.0,8.032697547683924,22.02,SB Jakati,Slow left-arm orthodox,India,2010
SB Wagh,8.0,147.0,18.0,5.0,8.166666666666666,21.6,SB Wagh,Left-arm medium-fast,India,2010
SC Ganguly,20.0,370.0,46.666666666666664,12.0,7.928571428571429,23.333333333333332,SC Ganguly,Right-arm medium,India,2010
SE Bond,8.0,225.0,31.833333333333332,9.0,7.068062827225131,21.22222222222222,SE Bond,Right-arm fast,New Zealand,2010
SJ Srivastava,14.0,444.0,51.0,15.0,8.705882352941176,20.4,SJ Srivastava,Left-arm fast-medium,India,2010
SK Raina,69.0,1139.0,155.0,30.0,7.348387096774194,31.0,SK Raina,Right-arm offbreak,India,2010
SK Trivedi,75.0,1944.0,259.5,73.0,7.491329479768786,21.328767123287673,SK Trivedi,Right-arm medium,India,2010
SK Warne,54.0,1465.0,203.83333333333334,60.0,7.187244480784955,20.383333333333333,SK Warne,Legbreak googly,Australia,2010
SL Malinga,122.0,3486.0,495.6666666666667,188.0,7.032952252858103,15.819148936170214,SL Malinga,Right-arm fast,Sri Lanka,2010
SR Watson,105.0,2742.0,356.1666666666667,107.0,7.698642957416939,19.97196261682243,SR Watson,Right-arm fast-medium,Australia,2010
ST Jayasuriya,21.0,396.0,50.166666666666664,16.0,7.893687707641196,18.8125,ST Jayasuriya,Slow left-arm orthodox,Sri Lanka,2010
STR Binny,63.0,763.0,101.83333333333333,28.0,7.4926350245499185,21.821428571428573,STR Binny,Right-arm medium,India,2010
SW Tait,21.0,668.0,89.0,26.0,7.50561797752809,20.53846153846154,SW Tait,Right-arm fast,Australia,2010
T Thushara,6.0,164.0,24.0,10.0,6.833333333333333,14.4,T Thushara,Left-arm fast-medium,Sri Lanka,2010
TL Suman,11.0,198.0,25.333333333333332,7.0,7.815789473684211,21.714285714285715,TL Suman,Right-arm offbreak,India,2010
TM Dilshan,25.0,368.0,45.833333333333336,5.0,8.02909090909091,55.0,TM Dilshan,Right-arm offbreak,Sri Lanka,2010
UT Yadav,147.0,4442.0,531.6666666666666,163.0,8.354858934169279,19.570552147239265,UT Yadav,Right-arm fast-medium,India,2010
V Kohli,26.0,371.0,44.0,5.0,8.431818181818182,52.8,V Kohli,Right-arm medium,India,2010
V Sehwag,15.0,236.0,23.0,6.0,10.26086956521739,23.0,V Sehwag,Right-arm offbreak,India,2010
VRV Singh,18.0,549.0,61.833333333333336,16.0,8.878706199460916,23.1875,VRV Singh,Right-arm medium-fast,India,2010
VS Malik,13.0,268.0,35.333333333333336,6.0,7.584905660377358,35.333333333333336,VS Malik,Right-arm medium,India,2010
VY Mahesh,17.0,511.0,59.833333333333336,22.0,8.540389972144846,16.318181818181817,VY Mahesh,Right-arm medium-fast,India,2010
WPUJC Vaas,13.0,364.0,48.0,22.0,7.583333333333333,13.090909090909092,WPUJC Vaas,Left-arm fast-medium,Sri Lanka,2010
Y Nagar,8.0,125.0,12.0,4.0,10.416666666666666,18.0,Y Nagar,Right-arm offbreak,India,2010
Y Venugopal Rao,20.0,338.0,37.0,7.0,9.135135135135135,31.714285714285715,Y Venugopal Rao,Right-arm offbreak,India,2010
YA Abdulla,11.0,311.0,37.0,15.0,8.405405405405405,14.8,YA Abdulla,Left-arm fast-medium,India,2010
YK Pathan,82.0,1443.0,197.33333333333334,46.0,7.3125,25.73913043478261,YK Pathan,Right-arm offbreak,India,2010
Yuvraj Singh,73.0,1091.0,147.0,39.0,7.421768707482993,22.615384615384617,Yuvraj Singh,Slow left-arm orthodox,India,2010
Z Khan,99.0,2860.0,379.3333333333333,119.0,7.539543057996485,19.126050420168067,Z Khan,Left-arm fast-medium,India,2010
