bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
CK Langeveldt,7.0,199.0,27.5,13.0,7.236363636363636,12.692307692307692,CK Langeveldt,Right-arm fast-medium,England,2011
DB Ravi Teja,2.0,28.0,3.0,1.0,9.333333333333334,18.0,DB Ravi Teja,Legbreak googly,India,2011
DE Bollinger,27.0,716.0,100.0,43.0,7.16,13.953488372093023,DE Bollinger,Left-arm fast-medium,Australia,2011
DJ Bravo,158.0,4436.0,549.3333333333334,207.0,8.075242718446601,15.922705314009661,DJ Bravo,Right-arm medium-fast,West Indies,2011
DJ Hussey,26.0,485.0,53.833333333333336,10.0,9.009287925696594,32.3,DJ Hussey,Right-arm offbreak,Australia,2011
DL Vettori,34.0,894.0,130.83333333333334,34.0,6.83312101910828,23.08823529411765,DL Vettori,Slow left-arm orthodox,New Zealand,2011
DP Nannes,29.0,815.0,114.83333333333333,38.0,7.097242380261249,18.13157894736842,DP Nannes,Left-arm fast,Australia,2011
DS Kulkarni,92.0,2513.0,312.6666666666667,91.0,8.03731343283582,20.615384615384617,DS Kulkarni,Right-arm medium,India,2011
DT Christian,49.0,1218.0,153.66666666666666,40.0,7.926247288503254,23.05,DT Christian,Right-arm fast-medium,Australia,2011
DW Steyn,95.0,2583.0,380.3333333333333,105.0,6.791411042944786,21.733333333333334,DW Steyn,Right-arm fast,South Africa,2011
Harbhajan Singh,160.0,4101.0,582.6666666666666,161.0,7.0383295194508015,21.714285714285715,Harbhajan Singh,Right-arm offbreak,India,2011
Harmeet Singh,28.0,747.0,95.66666666666667,31.0,7.808362369337979,18.516129032258064,Harmeet Singh,Slow left-arm orthodox,India,2011
I Malhotra,1.0,23.0,1.0,0.0,23.0,NA,I Malhotra,Right-arm medium-fast,India,2011
I Sharma,110.0,3255.0,404.8333333333333,96.0,8.04034582132565,25.302083333333332,I Sharma,Right-arm fast-medium,India,2011
IK Pathan,101.0,2711.0,352.1666666666667,99.0,7.698059630856601,21.343434343434343,IK Pathan,Left-arm medium-fast,India,2011
Iqbal Abdulla,48.0,1125.0,157.16666666666666,45.0,7.158006362672323,20.955555555555556,Iqbal Abdulla,Slow left-arm orthodox,India,2011
J Botha,34.0,818.0,118.16666666666667,27.0,6.922425952045134,26.25925925925926,J Botha,Right-arm offbreak,South Africa,2011
J Syed Mohammad,11.0,286.0,32.666666666666664,10.0,8.755102040816327,19.6,J Syed Mohammad,Slow left-arm orthodox,India,2011
JA Morkel,87.0,2409.0,301.1666666666667,96.0,7.998893193137797,18.822916666666668,JA Morkel,Right-arm medium-fast,South Africa,2011
JD Ryder,16.0,314.0,40.166666666666664,11.0,7.817427385892117,21.90909090909091,JD Ryder,Right-arm medium,New Zealand,2011
JD Unadkat,104.0,3219.0,365.6666666666667,109.0,8.803099361896079,20.128440366972477,JD Unadkat,Left-arm medium,India,2011
JDP Oram,14.0,362.0,40.666666666666664,13.0,8.901639344262296,18.76923076923077,JDP Oram,Right-arm fast-medium,New Zealand,2011
JE Taylor,5.0,167.0,20.333333333333332,6.0,8.213114754098362,20.333333333333332,JE Taylor,Right-arm fast,New Zealand,2011
JEC Franklin,15.0,225.0,25.833333333333332,9.0,8.70967741935484,17.22222222222222,JEC Franklin,Left-arm medium,New Zealand,2011
JH Kallis,89.0,2348.0,299.8333333333333,74.0,7.8310172317954425,24.31081081081081,JH Kallis,Right-arm fast-medium,South Africa,2011
JJ van der Wath,3.0,134.0,12.666666666666666,3.0,10.578947368421053,25.333333333333332,JJ van der Wath,Right-arm medium-fast,South Africa,2011
JP Duminy,49.0,847.0,116.83333333333333,23.0,7.249643366619116,30.47826086956522,JP Duminy,Right-arm offbreak,South Africa,2011
JP Faulkner,60.0,1849.0,214.5,76.0,8.62004662004662,16.93421052631579,JP Faulkner,Left-arm fast-medium,Australia,2011
JR Hopes,20.0,562.0,61.5,14.0,9.138211382113822,26.357142857142858,JR Hopes,Right-arm medium,Australia,2011
Joginder Sharma,15.0,421.0,45.333333333333336,13.0,9.286764705882353,20.923076923076923,Joginder Sharma,Right-arm fast-medium,India,2011
KA Pollard,107.0,2200.0,264.3333333333333,81.0,8.32282471626734,19.580246913580247,KA Pollard,Right-arm medium-fast,West Indies,2011
KMDN Kulasekara,5.0,122.0,17.833333333333332,6.0,6.841121495327103,17.833333333333332,KMDN Kulasekara,Right-arm fast-medium,Sri Lanka,2011
Kamran Khan,9.0,248.0,29.5,14.0,8.40677966101695,12.642857142857142,Kamran Khan,Left-arm medium-fast,India,2011
L Ablish,3.0,76.0,7.5,5.0,10.133333333333333,9.0,L Ablish,Right-arm medium-fast,India,2011
L Balaji,73.0,2083.0,262.3333333333333,85.0,7.940279542566709,18.51764705882353,L Balaji,Right-arm medium-fast,India,2011
LRPL Taylor,2.0,24.0,2.1666666666666665,0.0,11.076923076923078,NA,LRPL Taylor,Right-arm offbreak,New Zealand,2011
M Kartik,55.0,1418.0,197.0,39.0,7.197969543147208,30.307692307692307,M Kartik,Slow left-arm orthodox,India,2011
M Manhas,3.0,42.0,7.0,0.0,6.0,NA,M Manhas,Right-arm offbreak,India,2011
M Morkel,70.0,2136.0,283.1666666666667,88.0,7.543260741612713,19.306818181818183,M Morkel,Right-arm fast,South Africa,2011
M Muralitharan,66.0,1765.0,263.5,67.0,6.698292220113852,23.597014925373134,M Muralitharan,Right-arm offbreak,Sri Lanka,2011
MK Tiwary,6.0,83.0,7.5,1.0,11.066666666666666,45.0,MK Tiwary,Legbreak googly,India,2011
MM Patel,63.0,1733.0,230.33333333333334,82.0,7.523878437047757,16.853658536585368,MM Patel,Right-arm medium-fast,India,2011
MR Marsh,34.0,803.0,98.83333333333333,37.0,8.1247892074199,16.027027027027028,MR Marsh,Right-arm medium,Australia,2011
MS Gony,44.0,1317.0,154.16666666666666,39.0,8.542702702702703,23.71794871794872,MS Gony,Right-arm medium,India,2011
ND Doshi,4.0,79.0,9.5,2.0,8.31578947368421,28.5,ND Doshi,Slow left-arm orthodox,India,2011
NJ Rimmington,1.0,20.0,3.0,0.0,6.666666666666667,NA,NJ Rimmington,Right-arm fast-medium,Australia,2011
NL McCullum,2.0,35.0,5.0,0.0,7.0,NA,NL McCullum,Right-arm offbreak,New Zealand,2011
NLTC Perera,36.0,1031.0,119.16666666666667,37.0,8.651748251748252,19.324324324324323,NLTC Perera,Right-arm medium-fast,Sri Lanka,2011
P Kumar,119.0,3342.0,439.5,102.0,7.604095563139932,25.852941176470587,P Kumar,Right-arm medium,India,2011
P Parameswaran,8.0,226.0,26.5,9.0,8.528301886792454,17.666666666666668,P Parameswaran,Left-arm medium,India,2011
P Prasanth,1.0,18.0,1.0,0.0,18.0,NA,P Prasanth,Slow left-arm orthodox,India,2011
PC Valthaty,10.0,207.0,25.5,7.0,8.117647058823529,21.857142857142858,PC Valthaty,Right-arm medium,India,2011
PP Chawla,191.0,5179.0,649.1666666666666,201.0,7.977920410783056,19.378109452736318,PP Chawla,Legbreak,India,2011
PP Ojha,90.0,2399.0,324.1666666666667,99.0,7.40051413881748,19.646464646464647,PP Ojha,Slow left-arm orthodox,India,2011
Pankaj Singh,17.0,472.0,51.833333333333336,11.0,9.106109324758842,28.272727272727273,Pankaj Singh,Right-arm medium-fast,India,2011
R Ashwin,208.0,5435.0,779.8333333333334,198.0,6.969437914084206,23.63131313131313,R Ashwin,Right-arm offbreak,India,2011
R Bhatia,91.0,2059.0,276.8333333333333,82.0,7.437688139674895,20.25609756097561,R Bhatia,Right-arm medium-fast,India,2011
R McLaren,18.0,558.0,62.0,14.0,9.0,26.571428571428573,R McLaren,Right-arm medium-fast,South Africa,2011
R Ninan,2.0,65.0,6.0,3.0,10.833333333333334,12.0,R Ninan,Right-arm offbreak,India,2011
R Sathish,14.0,233.0,24.0,6.0,9.708333333333334,24.0,R Sathish,Right-arm medium,India,2011
R Sharma,44.0,1100.0,155.83333333333334,42.0,7.0588235294117645,22.261904761904763,R Sharma,Right-arm offbreak,India,2011
R Vinay Kumar,104.0,3041.0,364.3333333333333,127.0,8.346752058554438,17.212598425196852,R Vinay Kumar,Right-arm medium,India,2011
RA Jadeja,211.0,4917.0,649.1666666666666,169.0,7.5743260590500645,23.047337278106507,RA Jadeja,Slow left-arm orthodox,India,2011
RE van der Merwe,21.0,515.0,75.83333333333333,25.0,6.791208791208792,18.2,RE van der Merwe,Slow left-arm orthodox,South Africa,2011
RG Sharma,32.0,462.0,58.166666666666664,16.0,7.9426934097421205,21.8125,RG Sharma,Right-arm offbreak,India,2011
RJ Harris,37.0,1085.0,144.16666666666666,47.0,7.526011560693642,18.404255319148938,RJ Harris,Right-arm fast,Australia,2011
RN ten Doeschate,10.0,94.0,13.833333333333334,3.0,6.795180722891566,27.666666666666668,RN ten Doeschate,Right-arm medium-fast,Netherlands,2011
RP Singh,82.0,2417.0,312.3333333333333,100.0,7.738527214514408,18.74,RP Singh,Left-arm fast-medium,India,2011
RR Powar,26.0,538.0,73.83333333333333,15.0,7.286681715575622,29.533333333333335,RR Powar,Right-arm offbreak,India,2011
RV Gomez,9.0,130.0,16.166666666666668,6.0,8.041237113402062,16.166666666666668,RV Gomez,Right-arm medium,India,2011
RW Price,1.0,33.0,3.0,0.0,11.0,NA,RW Price,Slow left-arm orthodox,Zimbabwea,2011
S Aravind,38.0,1057.0,131.33333333333334,48.0,8.048223350253807,16.416666666666668,S Aravind,Left-arm medium-fast,India,2011
S Dhawan,6.0,72.0,8.166666666666666,4.0,8.816326530612246,12.25,S Dhawan,Right-arm offbreak,India,2011
S Ladda,9.0,225.0,23.5,5.0,9.574468085106384,28.2,S Ladda,Legbreak,India,2011
S Nadeem,70.0,1800.0,240.66666666666666,54.0,7.4792243767313025,26.74074074074074,S Nadeem,Slow left-arm orthodox,India,2011
S Rana,3.0,18.0,2.6666666666666665,0.0,6.75,NA,S Rana,Right-arm medium-fast,India,2011
S Randiv,8.0,223.0,30.0,8.0,7.433333333333334,22.5,S Randiv,Right-arm offbreak,Sri Lanka,2011
S Sreesanth,44.0,1221.0,157.83333333333334,43.0,7.736008447729672,22.023255813953487,S Sreesanth,Right-arm fast-medium,India,2011
S Sriram,2.0,49.0,3.0,0.0,16.333333333333332,NA,S Sriram,Slow left-arm orthodox,India,2011
SB Jakati,57.0,1474.0,183.5,50.0,8.032697547683924,22.02,SB Jakati,Slow left-arm orthodox,India,2011
SB Styris,11.0,278.0,37.0,9.0,7.513513513513513,24.666666666666668,SB Styris,Right-arm medium,New Zealand,2011
SB Wagh,8.0,147.0,18.0,5.0,8.166666666666666,21.6,SB Wagh,Left-arm medium-fast,India,2011
SJ Srivastava,14.0,444.0,51.0,15.0,8.705882352941176,20.4,SJ Srivastava,Left-arm fast-medium,India,2011
SK Raina,69.0,1139.0,155.0,30.0,7.348387096774194,31.0,SK Raina,Right-arm offbreak,India,2011
SK Trivedi,75.0,1944.0,259.5,73.0,7.491329479768786,21.328767123287673,SK Trivedi,Right-arm medium,India,2011
SK Warne,54.0,1465.0,203.83333333333334,60.0,7.187244480784955,20.383333333333333,SK Warne,Legbreak googly,Australia,2011
SL Malinga,122.0,3486.0,495.6666666666667,188.0,7.032952252858103,15.819148936170214,SL Malinga,Right-arm fast,Sri Lanka,2011
SR Watson,105.0,2742.0,356.1666666666667,107.0,7.698642957416939,19.97196261682243,SR Watson,Right-arm fast-medium,Australia,2011
SS Mundhe,1.0,6.0,1.1666666666666667,1.0,5.142857142857142,7.0,SS Mundhe,Right-arm medium,India,2011
STR Binny,63.0,763.0,101.83333333333333,28.0,7.4926350245499185,21.821428571428573,STR Binny,Right-arm medium,India,2011
SW Tait,21.0,668.0,89.0,26.0,7.50561797752809,20.53846153846154,SW Tait,Right-arm fast,Australia,2011
Shakib Al Hasan,70.0,1864.0,252.5,71.0,7.3821782178217825,21.338028169014084,Shakib Al Hasan,Slow left-arm orthodox,Bangladesh,2011
TG Southee,54.0,1774.0,210.33333333333334,57.0,8.434231378763867,22.140350877192983,TG Southee,Right-arm medium-fast,New Zealand,2011
TL Suman,11.0,198.0,25.333333333333332,7.0,7.815789473684211,21.714285714285715,TL Suman,Right-arm offbreak,India,2011
TM Dilshan,25.0,368.0,45.833333333333336,5.0,8.02909090909091,55.0,TM Dilshan,Right-arm offbreak,Sri Lanka,2011
UT Yadav,147.0,4442.0,531.6666666666666,163.0,8.354858934169279,19.570552147239265,UT Yadav,Right-arm fast-medium,India,2011
V Kohli,26.0,371.0,44.0,5.0,8.431818181818182,52.8,V Kohli,Right-arm medium,India,2011
VR Aaron,50.0,1527.0,177.5,46.0,8.60281690140845,23.152173913043477,VR Aaron,Right-arm fast,India,2011
VS Malik,13.0,268.0,35.333333333333336,6.0,7.584905660377358,35.333333333333336,VS Malik,Right-arm medium,India,2011
WD Parnell,33.0,968.0,126.33333333333333,40.0,7.6622691292875995,18.95,WD Parnell,Left-arm medium-fast,South Africa,2011
Y Gnaneswara Rao,1.0,7.0,1.0,0.0,7.0,NA,Y Gnaneswara Rao,Right-arm medium,India,2011
Y Nagar,8.0,125.0,12.0,4.0,10.416666666666666,18.0,Y Nagar,Right-arm offbreak,India,2011
Y Venugopal Rao,20.0,338.0,37.0,7.0,9.135135135135135,31.714285714285715,Y Venugopal Rao,Right-arm offbreak,India,2011
YK Pathan,82.0,1443.0,197.33333333333334,46.0,7.3125,25.73913043478261,YK Pathan,Right-arm offbreak,India,2011
Yuvraj Singh,73.0,1091.0,147.0,39.0,7.421768707482993,22.615384615384617,Yuvraj Singh,Slow left-arm orthodox,India,2011
Z Khan,99.0,2860.0,379.3333333333333,119.0,7.539543057996485,19.126050420168067,Z Khan,Left-arm fast-medium,India,2011
