bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
DW Steyn,95.0,2583.0,380.3333333333333,105.0,6.791411042944786,21.733333333333334,DW Steyn,Right-arm fast,South Africa,2008
GD McGrath,14.0,366.0,54.833333333333336,14.0,6.674772036474164,23.5,GD McGrath,Right-arm fast-medium,Australia,2008
Gagandeep Singh,4.0,142.0,14.0,3.0,10.142857142857142,28.0,Gagandeep Singh,Right-arm medium-fast,India,2008
Harbhajan Singh,160.0,4101.0,582.6666666666666,161.0,7.0383295194508015,21.714285714285715,Harbhajan Singh,Right-arm offbreak,India,2008
I Sharma,110.0,3255.0,404.8333333333333,96.0,8.04034582132565,25.302083333333332,I Sharma,Right-arm fast-medium,India,2008
IK Pathan,101.0,2711.0,352.1666666666667,99.0,7.698059630856601,21.343434343434343,IK Pathan,Left-arm medium-fast,India,2008
Iqbal Abdulla,48.0,1125.0,157.16666666666666,45.0,7.158006362672323,20.955555555555556,Iqbal Abdulla,Slow left-arm orthodox,India,2008
JA Morkel,87.0,2409.0,301.1666666666667,96.0,7.998893193137797,18.822916666666668,JA Morkel,Right-arm medium-fast,South Africa,2008
JDP Oram,14.0,362.0,40.666666666666664,13.0,8.901639344262296,18.76923076923077,JDP Oram,Right-arm fast-medium,New Zealand,2008
JH Kallis,89.0,2348.0,299.8333333333333,74.0,7.8310172317954425,24.31081081081081,JH Kallis,Right-arm fast-medium,South Africa,2008
JR Hopes,20.0,562.0,61.5,14.0,9.138211382113822,26.357142857142858,JR Hopes,Right-arm medium,Australia,2008
Joginder Sharma,15.0,421.0,45.333333333333336,13.0,9.286764705882353,20.923076923076923,Joginder Sharma,Right-arm fast-medium,India,2008
K Goel,6.0,94.0,11.166666666666666,0.0,8.417910447761194,NA,K Goel,Right-arm offbreak,India,2008
L Balaji,73.0,2083.0,262.3333333333333,85.0,7.940279542566709,18.51764705882353,L Balaji,Right-arm medium-fast,India,2008
LPC Silva,1.0,21.0,1.0,0.0,21.0,NA,LPC Silva,Legbreak,Sri Lanka,2008
LR Shukla,27.0,458.0,54.333333333333336,17.0,8.429447852760736,19.176470588235293,LR Shukla,Right-arm medium,India,2008
M Kartik,55.0,1418.0,197.0,39.0,7.197969543147208,30.307692307692307,M Kartik,Slow left-arm orthodox,India,2008
M Muralitharan,66.0,1765.0,263.5,67.0,6.698292220113852,23.597014925373134,M Muralitharan,Right-arm offbreak,Sri Lanka,2008
M Ntini,9.0,257.0,35.5,8.0,7.23943661971831,26.625,M Ntini,Right-arm fast,South Africa,2008
MA Khote,2.0,52.0,5.0,2.0,10.4,15.0,MA Khote,Right-arm medium,India,2008
MF Maharoof,20.0,532.0,73.5,33.0,7.238095238095238,13.363636363636363,MF Maharoof,Right-arm fast-medium,India,2008
MM Patel,63.0,1733.0,230.33333333333334,82.0,7.523878437047757,16.853658536585368,MM Patel,Right-arm medium-fast,India,2008
MS Gony,44.0,1317.0,154.16666666666666,39.0,8.542702702702703,23.71794871794872,MS Gony,Right-arm medium,India,2008
Mohammad Asif,8.0,307.0,33.166666666666664,9.0,9.256281407035177,22.11111111111111,Mohammad Asif,Right-arm fast-medium,Pakistan,2008
Mohammad Hafeez,4.0,71.0,10.5,2.0,6.761904761904762,31.5,Mohammad Hafeez,Right-arm offbreak,Pakistan,2008
P Amarnath,6.0,241.0,22.0,7.0,10.954545454545455,18.857142857142858,P Amarnath,Right-arm medium,India,2008
P Kumar,119.0,3342.0,439.5,102.0,7.604095563139932,25.852941176470587,P Kumar,Right-arm medium,India,2008
PJ Sangwan,42.0,1267.0,150.83333333333334,44.0,8.4,20.568181818181817,PJ Sangwan,Left-arm medium,India,2008
PM Sarvesh Kumar,2.0,42.0,5.166666666666667,1.0,8.129032258064516,31.0,PM Sarvesh Kumar,Right-arm medium,India,2008
PP Chawla,191.0,5179.0,649.1666666666666,201.0,7.977920410783056,19.378109452736318,PP Chawla,Legbreak,India,2008
PP Ojha,90.0,2399.0,324.1666666666667,99.0,7.40051413881748,19.646464646464647,PP Ojha,Slow left-arm orthodox,India,2008
Pankaj Singh,17.0,472.0,51.833333333333336,11.0,9.106109324758842,28.272727272727273,Pankaj Singh,Right-arm medium-fast,India,2008
R Bhatia,91.0,2059.0,276.8333333333333,82.0,7.437688139674895,20.25609756097561,R Bhatia,Right-arm medium-fast,India,2008
R Vinay Kumar,104.0,3041.0,364.3333333333333,127.0,8.346752058554438,17.212598425196852,R Vinay Kumar,Right-arm medium,India,2008
RA Jadeja,211.0,4917.0,649.1666666666666,169.0,7.5743260590500645,23.047337278106507,RA Jadeja,Slow left-arm orthodox,India,2008
RG Sharma,32.0,462.0,58.166666666666664,16.0,7.9426934097421205,21.8125,RG Sharma,Right-arm offbreak,India,2008
RP Singh,82.0,2417.0,312.3333333333333,100.0,7.738527214514408,18.74,RP Singh,Left-arm fast-medium,India,2008
RR Powar,26.0,538.0,73.83333333333333,15.0,7.286681715575622,29.533333333333335,RR Powar,Right-arm offbreak,India,2008
RR Raje,10.0,214.0,24.0,7.0,8.916666666666666,20.571428571428573,RR Raje,Right-arm fast-medium,India,2008
S Sreesanth,44.0,1221.0,157.83333333333334,43.0,7.736008447729672,22.023255813953487,S Sreesanth,Right-arm fast-medium,India,2008
S Vidyut,1.0,22.0,2.1666666666666665,1.0,10.153846153846155,13.0,S Vidyut,Slow left-arm orthodox,India,2008
SB Bangar,9.0,221.0,25.5,6.0,8.666666666666666,25.5,SB Bangar,Right-arm medium-fast,India,2008
SB Joshi,4.0,82.0,9.166666666666666,1.0,8.945454545454545,55.0,SB Joshi,Slow left-arm orthodox,India,2008
SB Styris,11.0,278.0,37.0,9.0,7.513513513513513,24.666666666666668,SB Styris,Right-arm medium,New Zealand,2008
SC Ganguly,20.0,370.0,46.666666666666664,12.0,7.928571428571429,23.333333333333332,SC Ganguly,Right-arm medium,India,2008
SD Chitnis,2.0,62.0,6.333333333333333,2.0,9.789473684210527,19.0,SD Chitnis,Right-arm offbreak,India,2008
SK Raina,69.0,1139.0,155.0,30.0,7.348387096774194,31.0,SK Raina,Right-arm offbreak,India,2008
SK Trivedi,75.0,1944.0,259.5,73.0,7.491329479768786,21.328767123287673,SK Trivedi,Right-arm medium,India,2008
SK Warne,54.0,1465.0,203.83333333333334,60.0,7.187244480784955,20.383333333333333,SK Warne,Legbreak googly,Australia,2008
SM Pollock,13.0,307.0,46.666666666666664,13.0,6.578571428571429,21.53846153846154,SM Pollock,Right-arm fast-medium,South Africa,2008
SR Watson,105.0,2742.0,356.1666666666667,107.0,7.698642957416939,19.97196261682243,SR Watson,Right-arm fast-medium,Australia,2008
ST Jayasuriya,21.0,396.0,50.166666666666664,16.0,7.893687707641196,18.8125,ST Jayasuriya,Slow left-arm orthodox,Sri Lanka,2008
Shahid Afridi,10.0,237.0,30.833333333333332,9.0,7.686486486486487,20.555555555555557,Shahid Afridi,Legbreak googly,Pakistan,2008
Shoaib Akhtar,3.0,54.0,7.666666666666667,5.0,7.0434782608695645,9.2,Shoaib Akhtar,Right-arm fast,Pakistan,2008
Shoaib Malik,5.0,87.0,9.666666666666666,2.0,9.0,29.0,Shoaib Malik,Right-arm offbreak,Pakistan,2008
Sohail Tanvir,11.0,275.0,44.166666666666664,24.0,6.226415094339623,11.041666666666666,Sohail Tanvir,Left-arm medium-fast,Pakistan,2008
TM Dilshan,25.0,368.0,45.833333333333336,5.0,8.02909090909091,55.0,TM Dilshan,Right-arm offbreak,Sri Lanka,2008
Umar Gul,6.0,198.0,25.5,14.0,7.764705882352941,10.928571428571429,Umar Gul,Right-arm fast-medium,Pakistan,2008
V Kohli,26.0,371.0,44.0,5.0,8.431818181818182,52.8,V Kohli,Right-arm medium,India,2008
V Sehwag,15.0,236.0,23.0,6.0,10.26086956521739,23.0,V Sehwag,Right-arm offbreak,India,2008
VRV Singh,18.0,549.0,61.833333333333336,16.0,8.878706199460916,23.1875,VRV Singh,Right-arm medium-fast,India,2008
VS Yeligati,2.0,61.0,5.333333333333333,0.0,11.4375,NA,VS Yeligati,Right-arm offbreak,India,2008
VY Mahesh,17.0,511.0,59.833333333333336,22.0,8.540389972144846,16.318181818181817,VY Mahesh,Right-arm medium-fast,India,2008
WA Mota,7.0,98.0,12.5,4.0,7.84,18.75,WA Mota,Right-arm medium,India,2008
WPUJC Vaas,13.0,364.0,48.0,22.0,7.583333333333333,13.090909090909092,WPUJC Vaas,Left-arm fast-medium,Sri Lanka,2008
Y Venugopal Rao,20.0,338.0,37.0,7.0,9.135135135135135,31.714285714285715,Y Venugopal Rao,Right-arm offbreak,India,2008
YK Pathan,82.0,1443.0,197.33333333333334,46.0,7.3125,25.73913043478261,YK Pathan,Right-arm offbreak,India,2008
Yuvraj Singh,73.0,1091.0,147.0,39.0,7.421768707482993,22.615384615384617,Yuvraj Singh,Slow left-arm orthodox,India,2008
Z Khan,99.0,2860.0,379.3333333333333,119.0,7.539543057996485,19.126050420168067,Z Khan,Left-arm fast-medium,India,2008
