bowler,matches_played,runs_conceded,overs_bowled,wickets_taken,economy_rate,strike_rate,Player_Name,Bowling_Skill,Country,season
DL Chahar,81.0,2243.0,291.0,79.0,7.707903780068729,22.10126582278481,DL Chahar,Right-arm medium,India,2024
G Coetzee,10.0,357.0,36.0,13.0,9.916666666666666,16.615384615384617,NA,NA,NA,2024
GJ Maxwell,79.0,1311.0,160.83333333333334,41.0,8.151295336787564,23.536585365853657,GJ Maxwell,Right-arm offbreak,Australia,2024
Gulbadin Naib,1.0,12.0,1.0,0.0,12.0,NA,NA,NA,NA,2024
H Sharma,2.0,62.0,5.0,0.0,12.4,NA,NA,NA,NA,2024
HH Pandya,93.0,2196.0,247.5,70.0,8.872727272727273,21.214285714285715,HH Pandya,Right-arm medium-fast,India,2024
HV Patel,103.0,3215.0,380.6666666666667,151.0,8.44570928196147,15.125827814569536,HV Patel,Right-arm medium,India,2024
Harpreet Brar,39.0,907.0,115.33333333333333,25.0,7.864161849710983,27.68,NA,NA,NA,2024
Harshit Rana,19.0,590.0,67.16666666666667,27.0,8.784119106699752,14.925925925925926,NA,NA,NA,2024
I Sharma,110.0,3255.0,404.8333333333333,96.0,8.04034582132565,25.302083333333332,I Sharma,Right-arm fast-medium,India,2024
J Little,11.0,341.0,39.333333333333336,13.0,8.669491525423728,18.153846153846153,NA,NA,NA,2024
JA Richardson,4.0,162.0,15.666666666666666,3.0,10.340425531914894,31.333333333333332,NA,NA,NA,2024
JD Unadkat,104.0,3219.0,365.6666666666667,109.0,8.803099361896079,20.128440366972477,JD Unadkat,Left-arm medium,India,2024
JJ Bumrah,133.0,3840.0,530.8333333333334,182.0,7.233908948194662,17.5,JJ Bumrah,Right-arm medium,India,2024
K Gowtham,35.0,825.0,99.83333333333333,22.0,8.263772954924875,27.227272727272727,K Gowtham,Right-arm offbreak,NA,2024
K Rabada,80.0,2652.0,317.8333333333333,126.0,8.34399580492921,15.134920634920634,K Rabada,Right-arm fast,NA,2024
KA Maharaj,2.0,39.0,6.0,2.0,6.5,18.0,NA,NA,NA,2024
KH Pandya,117.0,2644.0,363.8333333333333,80.0,7.267063673843335,27.2875,KH Pandya,Slow left-arm orthodox,India,2024
KK Ahmed,57.0,1918.0,224.16666666666666,78.0,8.556133828996282,17.243589743589745,NA,NA,NA,2024
KR Sen,12.0,396.0,42.5,14.0,9.31764705882353,18.214285714285715,NA,NA,NA,2024
KT Maphaka,2.0,90.0,6.5,1.0,13.846153846153847,39.0,NA,NA,NA,2024
KV Sharma,82.0,2130.0,253.33333333333334,82.0,8.407894736842104,18.536585365853657,KV Sharma,Legbreak googly,India,2024
Kartik Tyagi,20.0,720.0,76.33333333333333,16.0,9.43231441048035,28.625,NA,NA,NA,2024
Kuldeep Yadav,82.0,2413.0,297.6666666666667,90.0,8.106382978723405,19.844444444444445,Kuldeep Yadav,Slow left-arm chinaman,India,2024
L Wood,2.0,94.0,6.333333333333333,1.0,14.842105263157896,38.0,NA,NA,NA,2024
LB Williams,2.0,74.0,7.0,1.0,10.571428571428571,42.0,NA,NA,NA,2024
LH Ferguson,45.0,1451.0,167.0,57.0,8.688622754491018,17.57894736842105,LH Ferguson,Right-arm fast-medium,NA,2024
LS Livingstone,22.0,395.0,44.5,11.0,8.876404494382022,24.272727272727273,NA,NA,NA,2024
Lalit Yadav,19.0,430.0,49.0,11.0,8.775510204081632,26.727272727272727,NA,NA,NA,2024
M Jansen,21.0,732.0,81.16666666666667,22.0,9.018480492813142,22.136363636363637,NA,NA,NA,2024
M Markande,37.0,1081.0,122.83333333333333,37.0,8.800542740841248,19.91891891891892,M Markande,Legbreak googly,NA,2024
M Pathirana,20.0,617.0,83.83333333333333,38.0,7.359840954274354,13.236842105263158,NA,NA,NA,2024
M Shahrukh Khan,2.0,16.0,2.0,0.0,8.0,NA,NA,NA,NA,2024
M Siddharth,3.0,72.0,9.666666666666666,1.0,7.448275862068966,58.0,NA,NA,NA,2024
M Theekshana,27.0,814.0,105.16666666666667,25.0,7.740095087163232,25.24,NA,NA,NA,2024
MA Starc,39.0,1175.0,146.5,59.0,8.020477815699659,14.898305084745763,MA Starc,Left-arm fast,Australia,2024
MJ Henry,6.0,183.0,17.5,3.0,10.457142857142857,35.0,MJ Henry,Right-arm fast,NA,2024
MJ Santner,18.0,428.0,61.666666666666664,16.0,6.940540540540541,23.125,NA,NA,NA,2024
MJ Suthar,1.0,26.0,2.0,0.0,13.0,NA,NA,NA,NA,2024
MK Lomror,11.0,127.0,15.666666666666666,2.0,8.106382978723405,47.0,NA,NA,NA,2024
MM Ali,52.0,900.0,128.33333333333334,40.0,7.012987012987012,19.25,NA,NA,NA,2024
MM Sharma,111.0,3278.0,384.6666666666667,147.0,8.52166377816291,15.700680272108844,MM Sharma,Right-arm medium,India,2024
MP Stoinis,62.0,1300.0,138.5,45.0,9.386281588447654,18.466666666666665,MP Stoinis,Right-arm medium,Australia,2024
MP Yadav,4.0,88.0,12.666666666666666,8.0,6.947368421052632,9.5,NA,NA,NA,2024
MR Marsh,34.0,803.0,98.83333333333333,37.0,8.1247892074199,16.027027027027028,MR Marsh,Right-arm medium,Australia,2024
Mayank Dagar,8.0,205.0,23.0,2.0,8.91304347826087,69.0,NA,NA,NA,2024
Mohammad Nabi,23.0,527.0,69.83333333333333,15.0,7.5465393794749405,27.933333333333334,Mohammad Nabi,Right-arm offbreak,NA,2024
Mohammed Siraj,93.0,2894.0,346.8333333333333,96.0,8.34406535319558,21.677083333333332,Mohammed Siraj,Right-arm fast,NA,2024
Mohsin Khan,23.0,698.0,84.5,27.0,8.2603550295858,18.77777777777778,NA,NA,NA,2024
Mukesh Choudhary,14.0,452.0,49.666666666666664,16.0,9.100671140939598,18.625,NA,NA,NA,2024
Mukesh Kumar,20.0,707.0,70.0,31.0,10.1,13.548387096774194,NA,NA,NA,2024
Mustafizur Rahman,57.0,1792.0,225.5,70.0,7.946784922394679,19.32857142857143,Mustafizur Rahman,Left-arm fast-medium,Bangladesh,2024
N Burger,5.0,152.0,17.5,7.0,8.685714285714285,15.0,NA,NA,NA,2024
N Thushara,7.0,259.0,28.666666666666668,8.0,9.034883720930232,21.5,NA,NA,NA,2024
N Wadhera,1.0,13.0,2.0,0.0,6.5,NA,NA,NA,NA,2024
NT Ellis,16.0,514.0,60.833333333333336,19.0,8.449315068493151,19.210526315789473,NA,NA,NA,2024
Naman Dhir,3.0,55.0,4.833333333333333,0.0,11.379310344827587,NA,NA,NA,NA,2024
Naveen-ul-Haq,17.0,602.0,67.83333333333333,26.0,8.874692874692876,15.653846153846153,NA,NA,NA,2024
Nithish Kumar Reddy,9.0,208.0,19.666666666666668,4.0,10.576271186440678,29.5,NA,NA,NA,2024
Noor Ahmad,23.0,672.0,85.5,24.0,7.859649122807017,21.375,NA,NA,NA,2024
PJ Cummins,58.0,1976.0,228.33333333333334,66.0,8.654014598540146,20.757575757575758,PJ Cummins,Right-arm fast,Australia,2024
PP Chawla,191.0,5179.0,649.1666666666666,201.0,7.977920410783056,19.378109452736318,PP Chawla,Legbreak,India,2024
PVD Chameera,13.0,442.0,49.5,11.0,8.929292929292929,27.0,NA,NA,NA,2024
R Ashwin,208.0,5435.0,779.8333333333334,198.0,6.969437914084206,23.63131313131313,R Ashwin,Right-arm offbreak,India,2024
R Dhawan,36.0,922.0,115.5,27.0,7.982683982683983,25.666666666666668,R Dhawan,Right-arm medium-fast,India,2024
R Parag,21.0,307.0,30.166666666666668,5.0,10.176795580110497,36.2,R Parag,Legbreak,NA,2024
R Ravindra,2.0,7.0,2.0,0.0,3.5,NA,NA,NA,NA,2024
R Sai Kishore,10.0,259.0,31.833333333333332,13.0,8.136125654450263,14.692307692307692,NA,NA,NA,2024
R Shepherd,8.0,260.0,22.166666666666668,6.0,11.729323308270676,22.166666666666668,NA,NA,NA,2024
RA Jadeja,211.0,4917.0,649.1666666666666,169.0,7.5743260590500645,23.047337278106507,RA Jadeja,Slow left-arm orthodox,India,2024
RD Chahar,77.0,2165.0,282.8333333333333,76.0,7.65468473777254,22.32894736842105,RD Chahar,Legbreak googly,NA,2024
RJ Gleeson,2.0,72.0,8.5,1.0,8.470588235294118,51.0,NA,NA,NA,2024
RJW Topley,5.0,182.0,17.833333333333332,5.0,10.205607476635514,21.4,NA,NA,NA,2024
Ramandeep Singh,4.0,64.0,7.5,6.0,8.533333333333333,7.5,NA,NA,NA,2024
Rashid Khan,121.0,3340.0,483.5,157.0,6.907962771458118,18.477707006369428,Rashid Khan,Legbreak googly,NA,2024
Rasikh Salam,11.0,341.0,34.5,9.0,9.884057971014492,23.0,NA,NA,NA,2024
Ravi Bishnoi,65.0,1861.0,243.33333333333334,68.0,7.647945205479452,21.470588235294116,NA,NA,NA,2024
S Dube,14.0,190.0,19.5,6.0,9.743589743589743,19.5,S Dube,Right-arm fast-medium,NA,2024
S Gopal,51.0,1358.0,166.66666666666666,53.0,8.148,18.867924528301888,S Gopal,Legbreak,India,2024
S Joseph,1.0,51.0,5.0,0.0,10.2,NA,NA,NA,NA,2024
S Sandeep Warrier,10.0,257.0,29.333333333333332,8.0,8.761363636363637,22.0,NA,NA,NA,2024
SH Johnson,5.0,155.0,16.5,4.0,9.393939393939394,24.75,NA,NA,NA,2024
SM Curran,58.0,1924.0,205.66666666666666,62.0,9.354943273905997,19.903225806451612,NA,NA,NA,2024
SN Thakur,92.0,2908.0,329.8333333333333,100.0,8.816574027286508,19.79,SN Thakur,Right-arm medium,India,2024
SP Narine,175.0,4672.0,691.0,200.0,6.7612156295224315,20.73,SP Narine,Right-arm offbreak,West Indies,2024
SZ Mulani,2.0,57.0,5.5,0.0,10.363636363636363,NA,NA,NA,NA,2024
Sandeep Sharma,126.0,3758.0,487.5,153.0,7.708717948717949,19.11764705882353,Sandeep Sharma,Right-arm medium,India,2024
Shahbaz Ahmed,42.0,850.0,91.5,21.0,9.289617486338798,26.142857142857142,NA,NA,NA,2024
Shashank Singh,3.0,25.0,3.1666666666666665,1.0,7.894736842105264,19.0,NA,NA,NA,2024
Sikandar Raza,7.0,146.0,14.666666666666666,3.0,9.954545454545455,29.333333333333332,NA,NA,NA,2024
Simarjeet Singh,10.0,265.0,32.166666666666664,10.0,8.238341968911918,19.3,NA,NA,NA,2024
Sumit Kumar,2.0,38.0,3.6666666666666665,0.0,10.363636363636363,NA,NA,NA,NA,2024
Suyash Sharma,13.0,381.0,44.0,11.0,8.659090909090908,24.0,NA,NA,NA,2024
Swapnil Singh,14.0,241.0,27.5,7.0,8.763636363636364,23.571428571428573,Swapnil Singh,Slow left-arm orthodox,India,2024
T Natarajan,61.0,2001.0,233.5,76.0,8.569593147751606,18.43421052631579,T Natarajan,Left-arm fast-medium,NA,2024
T Stubbs,3.0,29.0,4.166666666666667,4.0,6.959999999999999,6.25,NA,NA,NA,2024
TA Boult,103.0,3286.0,404.6666666666667,128.0,8.120263591433279,18.96875,TA Boult,Left-arm fast-medium,New Zealand,2024
TM Head,6.0,113.0,9.666666666666666,3.0,11.689655172413794,19.333333333333332,TM Head,Right-arm offbreak,Australia,2024
TU Deshpande,36.0,1275.0,138.5,46.0,9.205776173285198,18.065217391304348,NA,NA,NA,2024
Tilak Varma,4.0,28.0,3.8333333333333335,0.0,7.304347826086956,NA,NA,NA,NA,2024
UT Yadav,147.0,4442.0,531.6666666666666,163.0,8.354858934169279,19.570552147239265,UT Yadav,Right-arm fast-medium,India,2024
Umran Malik,26.0,785.0,86.5,31.0,9.07514450867052,16.741935483870968,NA,NA,NA,2024
V Kaverappa,1.0,36.0,4.0,2.0,9.0,12.0,NA,NA,NA,2024
V Viyaskanth,3.0,90.0,10.0,1.0,9.0,60.0,NA,NA,NA,2024
VG Arora,20.0,598.0,69.66666666666667,20.0,8.583732057416267,20.9,NA,NA,NA,2024
VR Iyer,9.0,145.0,14.0,3.0,10.357142857142858,28.0,NA,NA,NA,2024
Vijaykumar Vyshak,11.0,396.0,40.5,17.0,9.777777777777779,14.294117647058824,NA,NA,NA,2024
WG Jacks,5.0,100.0,9.166666666666666,2.0,10.90909090909091,27.5,NA,NA,NA,2024
Washington Sundar,58.0,1335.0,177.33333333333334,39.0,7.5281954887218046,27.28205128205128,Washington Sundar,Right-arm offbreak,NA,2024
YS Chahal,159.0,4681.0,604.6666666666666,213.0,7.741455347298787,17.03286384976526,YS Chahal,Legbreak googly,India,2024
Yash Dayal,28.0,933.0,102.5,31.0,9.102439024390243,19.838709677419356,NA,NA,NA,2024
Yash Thakur,19.0,702.0,72.0,27.0,9.75,16.0,NA,NA,NA,2024
Yudhvir Singh,5.0,125.0,12.333333333333334,4.0,10.135135135135135,18.5,NA,NA,NA,2024
