batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
A Ashish Reddy,23.0,280.0,196.0,142.85714285714286,1.4285714285714286,A Ashish Reddy,Right_Hand,India,2015
A Mishra,55.0,381.0,440.0,86.5909090909091,0.865909090909091,A Mishra,Right_Hand,India,2015
A Nehra,17.0,41.0,63.0,65.07936507936508,0.6507936507936508,A Nehra,Right_Hand,India,2015
AB de Villiers,170.0,5181.0,3487.0,148.58044164037855,1.4858044164037856,AB de Villiers,Right_Hand,South Africa,2015
AD Mathews,41.0,724.0,599.0,120.86811352253757,1.2086811352253757,AD Mathews,Right_Hand,Sri Lanka,2015
AD Russell,104.0,2488.0,1515.0,164.22442244224422,1.6422442244224422,AD Russell,Right_Hand,West Indies,2015
AJ Finch,90.0,2092.0,1696.0,123.34905660377358,1.2334905660377358,AJ Finch,Right_Hand,Australia,2015
AM Rahane,171.0,4642.0,3858.0,120.32141005702437,1.2032141005702437,AM Rahane,Right_Hand,India,2015
AN Ahmed,6.0,36.0,27.0,133.33333333333331,1.3333333333333333,AN Ahmed,Right_Hand,India,2015
AP Tare,27.0,339.0,285.0,118.94736842105263,1.1894736842105262,AP Tare,Right_Hand,India,2015
AR Patel,112.0,1653.0,1318.0,125.41729893778452,1.2541729893778453,AR Patel,Left_Hand,India,2015
AT Rayudu,185.0,4348.0,3490.0,124.58452722063038,1.2458452722063038,AT Rayudu,Right_Hand,India,2015
Ankit Sharma,10.0,87.0,69.0,126.08695652173914,1.2608695652173914,Ankit Sharma,Left_Hand,India,2015
Anureet Singh,8.0,36.0,47.0,76.59574468085107,0.7659574468085106,Anureet Singh,Right_Hand,India,2015
Azhar Mahmood,21.0,388.0,311.0,124.7588424437299,1.247588424437299,Azhar Mahmood,Right_Hand,Pakistan,2015
B Kumar,65.0,306.0,338.0,90.53254437869822,0.9053254437869822,B Kumar,Right_Hand,India,2015
BB McCullum,109.0,2882.0,2272.0,126.84859154929578,1.2684859154929577,BB McCullum,Right_Hand,New Zealand,2015
BE Hendricks,2.0,1.0,3.0,33.33333333333333,0.3333333333333333,BE Hendricks,Left_Hand,South Africa,2015
Bipul Sharma,17.0,187.0,124.0,150.80645161290323,1.5080645161290323,Bipul Sharma,Left_Hand,India,2015
CH Gayle,141.0,4997.0,3516.0,142.1217292377702,1.421217292377702,CH Gayle,Left_Hand,West Indies,2015
CH Morris,49.0,618.0,413.0,149.636803874092,1.4963680387409202,CH Morris,Right_Hand,South Africa,2015
CJ Anderson,29.0,538.0,436.0,123.39449541284404,1.2339449541284404,CJ Anderson,Left_Hand,New Zealand,2015
CM Gautam,13.0,169.0,158.0,106.9620253164557,1.0696202531645569,CM Gautam,Right_Hand,India,2015
D Wiese,11.0,148.0,105.0,140.95238095238096,1.4095238095238096,D Wiese,Right_Hand,South Africa,2015
DA Miller,123.0,2924.0,2171.0,134.68447719944726,1.3468447719944725,DA Miller,Left_Hand,South Africa,2015
DA Warner,184.0,6567.0,4849.0,135.4299855640338,1.3542998556403383,DA Warner,Left_Hand,Australia,2015
DJ Bravo,110.0,1560.0,1247.0,125.10024057738573,1.2510024057738574,DJ Bravo,Right_Hand,West Indies,2015
DJ Hooda,96.0,1466.0,1170.0,125.2991452991453,1.252991452991453,DJ Hooda,Right_Hand,India,2015
DJ Muthuswami,1.0,1.0,3.0,33.33333333333333,0.3333333333333333,DJ Muthuswami,Right_Hand,India,2015
DJG Sammy,20.0,295.0,251.0,117.52988047808766,1.1752988047808766,DJG Sammy,Right_Hand,West Indies,2015
DR Smith,88.0,2385.0,1803.0,132.27953410981698,1.3227953410981697,DR Smith,Right_Hand,West Indies,2015
DS Kulkarni,20.0,104.0,113.0,92.03539823008849,0.9203539823008849,DS Kulkarni,Right_Hand,India,2015
DW Steyn,33.0,167.0,163.0,102.45398773006136,1.0245398773006136,DW Steyn,Right_Hand,South Africa,2015
EJG Morgan,74.0,1406.0,1181.0,119.05165114309906,1.1905165114309906,EJG Morgan,Left_Hand,England,2015
F du Plessis,138.0,4571.0,3435.0,133.07132459970887,1.3307132459970887,F du Plessis,Right_Hand,South Africa,2015
G Gambhir,151.0,4217.0,3524.0,119.66515323496027,1.1966515323496028,G Gambhir,Left_Hand,India,2015
GB Hogg,4.0,22.0,22.0,100.0,1.0,GB Hogg,Left_Hand,Australia,2015
GH Vihari,23.0,284.0,331.0,85.80060422960725,0.8580060422960725,GH Vihari,Right_Hand,India,2015
GJ Bailey,36.0,663.0,552.0,120.1086956521739,1.201086956521739,GJ Bailey,Right_Hand,Australia,2015
GJ Maxwell,128.0,2772.0,1842.0,150.4885993485342,1.504885993485342,GJ Maxwell,Right_Hand,Australia,2015
Gurkeerat Singh,32.0,511.0,436.0,117.20183486238531,1.1720183486238531,Gurkeerat Singh,Right_Hand,India,2015
HH Pandya,128.0,2534.0,1814.0,139.69128996692393,1.3969128996692393,HH Pandya,Right_Hand,India,2015
HV Patel,37.0,249.0,214.0,116.35514018691589,1.1635514018691588,HV Patel,Right_Hand,India,2015
Harbhajan Singh,88.0,833.0,636.0,130.9748427672956,1.309748427672956,Harbhajan Singh,Right_Hand,India,2015
Imran Tahir,8.0,33.0,37.0,89.1891891891892,0.8918918918918919,Imran Tahir,Right_Hand,India,2015
Iqbal Abdulla,13.0,88.0,86.0,102.32558139534885,1.0232558139534884,Iqbal Abdulla,Left_Hand,India,2015
J Botha,28.0,409.0,364.0,112.36263736263736,1.1236263736263736,J Botha,Right_Hand,South Africa,2015
J Suchith,9.0,70.0,62.0,112.90322580645163,1.1290322580645162,J Suchith,Left_Hand,India,2015
J Theron,4.0,10.0,13.0,76.92307692307693,0.7692307692307693,J Theron,Right_Hand,South Africa,2015
JA Morkel,67.0,975.0,712.0,136.93820224719101,1.3693820224719102,JA Morkel,Left_Hand,South Africa,2015
JP Duminy,75.0,2029.0,1680.0,120.77380952380952,1.2077380952380952,JP Duminy,Left_Hand,South Africa,2015
JP Faulkner,45.0,527.0,406.0,129.80295566502463,1.2980295566502462,JP Faulkner,Right_Hand,Australia,2015
KA Pollard,168.0,3437.0,2447.0,140.45770331017573,1.4045770331017573,KA Pollard,Right_Hand,West Indies,2015
KD Karthik,233.0,4843.0,3687.0,131.35340385136968,1.3135340385136969,KD Karthik,Right_Hand,India,2015
KK Nair,68.0,1496.0,1192.0,125.503355704698,1.25503355704698,KK Nair,Right_Hand,India,2015
KL Rahul,122.0,4689.0,3578.0,131.05086640581328,1.310508664058133,KL Rahul,Right_Hand,India,2015
KM Jadhav,81.0,1208.0,1012.0,119.36758893280633,1.1936758893280632,KM Jadhav,Right_Hand,India,2015
KS Williamson,76.0,2132.0,1734.0,122.95271049596307,1.2295271049596308,KS Williamson,Right_Hand,New Zealand,2015
KV Sharma,39.0,351.0,306.0,114.70588235294117,1.1470588235294117,KV Sharma,Left_Hand,India,2015
Karanveer Singh,4.0,12.0,17.0,70.58823529411765,0.7058823529411765,Karanveer Singh,Right_Hand,India,2015
LMP Simmons,29.0,1079.0,878.0,122.89293849658314,1.2289293849658314,LMP Simmons,Right_Hand,West Indies,2015
M Morkel,20.0,126.0,93.0,135.48387096774192,1.3548387096774193,M Morkel,Left_Hand,South Africa,2015
M Vijay,105.0,2619.0,2208.0,118.61413043478262,1.1861413043478262,M Vijay,Right_Hand,India,2015
M Vohra,51.0,1083.0,863.0,125.49246813441484,1.2549246813441484,M Vohra,Right_Hand,India,2015
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2015
MA Starc,16.0,105.0,109.0,96.3302752293578,0.963302752293578,MA Starc,Left_Hand,Australia,2015
MC Henriques,54.0,1000.0,801.0,124.84394506866417,1.2484394506866416,MC Henriques,Right_Hand,Australia,2015
MEK Hussey,58.0,1977.0,1648.0,119.96359223300972,1.1996359223300972,MEK Hussey,Left_Hand,Australia,2015
MG Johnson,28.0,167.0,168.0,99.40476190476191,0.9940476190476191,MG Johnson,Left_Hand,Australia,2015
MJ McClenaghan,20.0,85.0,73.0,116.43835616438356,1.1643835616438356,MJ McClenaghan,Left_Hand,New Zealand,2015
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2015
MK Tiwary,83.0,1695.0,1489.0,113.83478844862324,1.1383478844862325,MK Tiwary,Right_Hand,India,2015
MM Sharma,28.0,124.0,137.0,90.51094890510949,0.9051094890510949,MM Sharma,Right_Hand,India,2015
MS Bisla,39.0,798.0,737.0,108.27679782903662,1.0827679782903663,MS Bisla,Right_Hand,India,2015
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2015
Mandeep Singh,97.0,1706.0,1418.0,120.31029619181946,1.2031029619181945,Mandeep Singh,Right_Hand,India,2015
NJ Maddinson,3.0,20.0,21.0,95.23809523809523,0.9523809523809523,NJ Maddinson,Left_Hand,Australia,2015
NLTC Perera,30.0,424.0,326.0,130.06134969325154,1.3006134969325154,NLTC Perera,Left_Hand,Sri Lanka,2015
NM Coulter-Nile,16.0,82.0,75.0,109.33333333333333,1.0933333333333333,NM Coulter-Nile,Right_Hand,Australia,2015
NV Ojha,94.0,1554.0,1360.0,114.26470588235293,1.1426470588235293,NV Ojha,Right_Hand,India,2015
P Kumar,57.0,340.0,323.0,105.26315789473684,1.0526315789473684,P Kumar,Right_Hand,India,2015
P Negi,35.0,365.0,301.0,121.26245847176081,1.212624584717608,P Negi,Left_Hand,India,2015
PA Patel,136.0,2848.0,2442.0,116.62571662571663,1.1662571662571664,PA Patel,Left_Hand,India,2015
PJ Cummins,39.0,515.0,359.0,143.4540389972145,1.434540389972145,PJ Cummins,Right_Hand,Australia,2015
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2015
PV Tambe,6.0,18.0,39.0,46.15384615384615,0.46153846153846156,PV Tambe,Right_Hand,India,2015
Parvez Rasool,4.0,17.0,20.0,85.0,0.85,Parvez Rasool,Right_Hand,India,2015
Q de Kock,107.0,3160.0,2410.0,131.12033195020746,1.3112033195020747,Q de Kock,Left_Hand,South Africa,2015
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2015
R Bhatia,47.0,342.0,290.0,117.9310344827586,1.1793103448275861,R Bhatia,Right_Hand,India,2015
R Dhawan,22.0,210.0,188.0,111.70212765957446,1.1170212765957446,R Dhawan,Right_Hand,India,2015
R Vinay Kumar,42.0,310.0,289.0,107.26643598615917,1.0726643598615917,R Vinay Kumar,Right_Hand,India,2015
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2015
RG More,1.0,2.0,2.0,100.0,1.0,RG More,Right_Hand,India,2015
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2015
RN ten Doeschate,21.0,326.0,238.0,136.9747899159664,1.3697478991596639,RN ten Doeschate,Right_Hand,Netherlands,2015
RR Rossouw,22.0,473.0,321.0,147.35202492211837,1.4735202492211839,RR Rossouw,Left_Hand,South Africa,2015
RS Bopara,22.0,531.0,468.0,113.46153846153845,1.1346153846153846,RS Bopara,Right_Hand,England,2015
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2015
S Aravind,10.0,59.0,59.0,100.0,1.0,S Aravind,Left_Hand,India,2015
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2015
S Gopal,22.0,180.0,173.0,104.04624277456647,1.0404624277456647,S Gopal,Right_Hand,India,2015
S Nadeem,20.0,39.0,88.0,44.31818181818182,0.4431818181818182,S Nadeem,Right_Hand,India,2015
SA Abbott,3.0,22.0,18.0,122.22222222222223,1.2222222222222223,SA Abbott,Right_Hand,New Zealand,2015
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2015
SE Marsh,69.0,2489.0,1913.0,130.10977522216413,1.3010977522216414,SE Marsh,Left_Hand,Australia,2015
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2015
SL Malinga,20.0,88.0,103.0,85.43689320388349,0.8543689320388349,SL Malinga,Right_Hand,Sri Lanka,2015
SN Khan,36.0,585.0,456.0,128.28947368421052,1.2828947368421053,SN Khan,Right_Hand,India,2015
SN Thakur,35.0,307.0,228.0,134.64912280701756,1.3464912280701755,SN Thakur,Right_Hand,India,2015
