batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2013
MC Henriques,54.0,1000.0,801.0,124.84394506866417,1.2484394506866416,MC Henriques,Right_Hand,Australia,2013
MC Juneja,7.0,125.0,134.0,93.28358208955224,0.9328358208955224,MC Juneja,Right_Hand,India,2013
MDKJ Perera,2.0,14.0,13.0,107.6923076923077,1.0769230769230769,MDKJ Perera,Left_Hand,Sri Lanka,2013
MEK Hussey,58.0,1977.0,1648.0,119.96359223300972,1.1996359223300972,MEK Hussey,Left_Hand,Australia,2013
MG Johnson,28.0,167.0,168.0,99.40476190476191,0.9940476190476191,MG Johnson,Left_Hand,Australia,2013
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2013
MK Tiwary,83.0,1695.0,1489.0,113.83478844862324,1.1383478844862325,MK Tiwary,Right_Hand,India,2013
MM Sharma,28.0,124.0,137.0,90.51094890510949,0.9051094890510949,MM Sharma,Right_Hand,India,2013
MN Samuels,14.0,161.0,174.0,92.52873563218391,0.9252873563218391,MN Samuels,Right_Hand,West Indies,2013
MR Marsh,36.0,665.0,532.0,125.0,1.25,MR Marsh,Right_Hand,Australia,2013
MS Bisla,39.0,798.0,737.0,108.27679782903662,1.0827679782903663,MS Bisla,Right_Hand,India,2013
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2013
MS Gony,15.0,99.0,76.0,130.26315789473685,1.3026315789473684,MS Gony,Right_Hand,India,2013
Mandeep Singh,97.0,1706.0,1418.0,120.31029619181946,1.2031029619181945,Mandeep Singh,Right_Hand,India,2013
Mohammed Shami,23.0,74.0,82.0,90.2439024390244,0.9024390243902439,Mohammed Shami,Right_Hand,India,2013
NLTC Perera,30.0,424.0,326.0,130.06134969325154,1.3006134969325154,NLTC Perera,Left_Hand,Sri Lanka,2013
NM Coulter-Nile,16.0,82.0,75.0,109.33333333333333,1.0933333333333333,NM Coulter-Nile,Right_Hand,Australia,2013
NV Ojha,94.0,1554.0,1360.0,114.26470588235293,1.1426470588235293,NV Ojha,Right_Hand,India,2013
OA Shah,22.0,506.0,405.0,124.93827160493827,1.2493827160493827,OA Shah,Right_Hand,England,2013
P Awana,5.0,5.0,14.0,35.714285714285715,0.35714285714285715,P Awana,Right_Hand,India,2013
P Dogra,12.0,127.0,141.0,90.0709219858156,0.900709219858156,P Dogra,Right_Hand,India,2013
P Kumar,57.0,340.0,323.0,105.26315789473684,1.0526315789473684,P Kumar,Right_Hand,India,2013
PA Patel,136.0,2848.0,2442.0,116.62571662571663,1.1662571662571664,PA Patel,Left_Hand,India,2013
PA Reddy,10.0,164.0,167.0,98.20359281437125,0.9820359281437125,PA Reddy,Right_Hand,India,2013
PC Valthaty,23.0,505.0,432.0,116.89814814814814,1.1689814814814814,PC Valthaty,Right_Hand,India,2013
PJ Sangwan,14.0,26.0,47.0,55.319148936170215,0.5531914893617021,PJ Sangwan,Right_Hand,India,2013
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2013
PP Ojha,19.0,16.0,45.0,35.55555555555556,0.35555555555555557,PP Ojha,Left_Hand,India,2013
