batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
D Padikkal,64.0,1559.0,1323.0,117.83824640967498,1.1783824640967497,NA,NA,NA,2020
DA Warner,184.0,6567.0,4849.0,135.4299855640338,1.3542998556403383,DA Warner,Left_Hand,Australia,2020
DJ Bravo,110.0,1560.0,1247.0,125.10024057738573,1.2510024057738574,DJ Bravo,Right_Hand,West Indies,2020
DJ Hooda,96.0,1466.0,1170.0,125.2991452991453,1.252991452991453,DJ Hooda,Right_Hand,India,2020
DL Chahar,12.0,80.0,61.0,131.14754098360655,1.3114754098360655,DL Chahar,Right_Hand,India,2020
DR Sams,13.0,44.0,48.0,91.66666666666666,0.9166666666666666,NA,NA,NA,2020
DS Kulkarni,20.0,104.0,113.0,92.03539823008849,0.9203539823008849,DS Kulkarni,Right_Hand,India,2020
DW Steyn,33.0,167.0,163.0,102.45398773006136,1.0245398773006136,DW Steyn,Right_Hand,South Africa,2020
EJG Morgan,74.0,1406.0,1181.0,119.05165114309906,1.1905165114309906,EJG Morgan,Left_Hand,England,2020
F du Plessis,138.0,4571.0,3435.0,133.07132459970887,1.3307132459970887,F du Plessis,Right_Hand,South Africa,2020
GJ Maxwell,128.0,2772.0,1842.0,150.4885993485342,1.504885993485342,GJ Maxwell,Right_Hand,Australia,2020
Gurkeerat Singh,32.0,511.0,436.0,117.20183486238531,1.1720183486238531,Gurkeerat Singh,Right_Hand,India,2020
HH Pandya,128.0,2534.0,1814.0,139.69128996692393,1.3969128996692393,HH Pandya,Right_Hand,India,2020
HV Patel,37.0,249.0,214.0,116.35514018691589,1.1635514018691588,HV Patel,Right_Hand,India,2020
I Udana,4.0,15.0,11.0,136.36363636363635,1.3636363636363635,NA,NA,NA,2020
Imran Tahir,8.0,33.0,37.0,89.1891891891892,0.8918918918918919,Imran Tahir,Right_Hand,India,2020
Ishan Kishan,99.0,2644.0,1991.0,132.79758915118032,1.3279758915118032,Ishan Kishan,Left_Hand,India,2020
JC Archer,23.0,199.0,132.0,150.75757575757575,1.5075757575757576,NA,NA,NA,2020
JC Buttler,106.0,3583.0,2519.0,142.23898372369987,1.4223898372369987,JC Buttler,Right_Hand,England,2020
JD Unadkat,27.0,197.0,170.0,115.88235294117648,1.1588235294117648,JD Unadkat,Right_Hand,India,2020
JDS Neesham,10.0,92.0,93.0,98.9247311827957,0.989247311827957,JDS Neesham,Left_Hand,New Zealand,2020
JJ Bumrah,26.0,68.0,80.0,85.0,0.85,JJ Bumrah,Right_Hand,India,2020
JL Pattinson,2.0,15.0,13.0,115.38461538461537,1.1538461538461537,NA,NA,NA,2020
JM Bairstow,50.0,1589.0,1132.0,140.37102473498234,1.4037102473498233,NA,NA,NA,2020
JO Holder,27.0,259.0,217.0,119.35483870967742,1.1935483870967742,JO Holder,Right_Hand,West Indies,2020
JR Philippe,5.0,78.0,80.0,97.5,0.975,NA,NA,NA,2020
K Gowtham,27.0,247.0,159.0,155.34591194968556,1.5534591194968554,K Gowtham,Right_hand,NA,2020
K Rabada,28.0,206.0,207.0,99.51690821256038,0.9951690821256038,K Rabada,Left_Hand,NA,2020
KA Pollard,168.0,3437.0,2447.0,140.45770331017573,1.4045770331017573,KA Pollard,Right_Hand,West Indies,2020
KD Karthik,233.0,4843.0,3687.0,131.35340385136968,1.3135340385136969,KD Karthik,Right_Hand,India,2020
KH Pandya,107.0,1647.0,1287.0,127.97202797202797,1.2797202797202798,KH Pandya,Left_Hand,India,2020
KK Ahmed,5.0,1.0,7.0,14.285714285714285,0.14285714285714285,NA,NA,NA,2020
KK Nair,68.0,1496.0,1192.0,125.503355704698,1.25503355704698,KK Nair,Right_Hand,India,2020
KL Nagarkoti,7.0,22.0,34.0,64.70588235294117,0.6470588235294118,NA,NA,NA,2020
KL Rahul,122.0,4689.0,3578.0,131.05086640581328,1.310508664058133,KL Rahul,Right_Hand,India,2020
KM Jadhav,81.0,1208.0,1012.0,119.36758893280633,1.1936758893280632,KM Jadhav,Right_Hand,India,2020
KS Williamson,76.0,2132.0,1734.0,122.95271049596307,1.2295271049596308,KS Williamson,Right_Hand,New Zealand,2020
Kartik Tyagi,6.0,13.0,16.0,81.25,0.8125,NA,NA,NA,2020
Kuldeep Yadav,32.0,183.0,224.0,81.69642857142857,0.8169642857142857,Kuldeep Yadav,Left_Hand,India,2020
LH Ferguson,7.0,68.0,48.0,141.66666666666669,1.4166666666666667,LH Ferguson,Right_Hand,NA,2020
M Ashwin,12.0,35.0,50.0,70.0,0.7,M Ashwin,Right_Hand,India,2020
M Prasidh Krishna,7.0,9.0,24.0,37.5,0.375,NA,NA,NA,2020
M Vijay,105.0,2619.0,2208.0,118.61413043478262,1.1861413043478262,M Vijay,Right_Hand,India,2020
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2020
MK Lomror,35.0,527.0,389.0,135.47557840616966,1.3547557840616966,NA,NA,NA,2020
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2020
MM Ali,57.0,1162.0,849.0,136.86690223792698,1.3686690223792697,NA,NA,NA,2020
MP Stoinis,88.0,1866.0,1366.0,136.60322108345534,1.3660322108345535,MP Stoinis,Right_Hand,Australia,2020
MR Marsh,36.0,665.0,532.0,125.0,1.25,MR Marsh,Right_Hand,Australia,2020
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2020
Mandeep Singh,97.0,1706.0,1418.0,120.31029619181946,1.2031029619181945,Mandeep Singh,Right_Hand,India,2020
Mohammad Nabi,19.0,221.0,157.0,140.76433121019107,1.4076433121019107,Mohammad Nabi,Right_hand,NA,2020
Mohammed Shami,23.0,74.0,82.0,90.2439024390244,0.9024390243902439,Mohammed Shami,Right_Hand,India,2020
Mohammed Siraj,20.0,109.0,122.0,89.34426229508196,0.8934426229508197,Mohammed Siraj,Right_hand,NA,2020
Mujeeb Ur Rahman,6.0,12.0,15.0,80.0,0.8,NA,NA,NA,2020
N Jagadeesan,10.0,162.0,155.0,104.51612903225806,1.0451612903225806,NA,NA,NA,2020
N Pooran,72.0,1769.0,1143.0,154.7681539807524,1.547681539807524,N Pooran,Left_Hand,NA,2020
N Rana,101.0,2636.0,2015.0,130.81885856079404,1.3081885856079405,N Rana,Left_Hand,India,2020
NM Coulter-Nile,16.0,82.0,75.0,109.33333333333333,1.0933333333333333,NM Coulter-Nile,Right_Hand,Australia,2020
NS Naik,4.0,31.0,53.0,58.490566037735846,0.5849056603773585,NS Naik,Right_Hand,India,2020
Navdeep Saini,7.0,33.0,38.0,86.8421052631579,0.868421052631579,NA,NA,NA,2020
P Dubey,2.0,23.0,33.0,69.6969696969697,0.696969696969697,NA,NA,NA,2020
P Simran Singh,34.0,756.0,528.0,143.1818181818182,1.4318181818181819,NA,NA,NA,2020
PJ Cummins,39.0,515.0,359.0,143.4540389972145,1.434540389972145,PJ Cummins,Right_Hand,Australia,2020
PK Garg,19.0,273.0,247.0,110.5263157894737,1.105263157894737,NA,NA,NA,2020
PP Shaw,79.0,1892.0,1321.0,143.22482967448903,1.4322482967448902,NA,NA,NA,2020
Q de Kock,107.0,3160.0,2410.0,131.12033195020746,1.3112033195020747,Q de Kock,Left_Hand,South Africa,2020
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2020
R Parag,58.0,1173.0,909.0,129.04290429042905,1.2904290429042904,R Parag,Right_hand,NA,2020
R Tewatia,65.0,1013.0,788.0,128.55329949238578,1.2855329949238579,R Tewatia,Left_Hand,India,2020
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2020
RA Tripathi,93.0,2236.0,1650.0,135.51515151515153,1.3551515151515152,RA Tripathi,Right_hand,NA,2020
RD Chahar,22.0,129.0,127.0,101.5748031496063,1.015748031496063,RD Chahar,Right_hand,NA,2020
RD Gaikwad,65.0,2380.0,1781.0,133.63279056709715,1.3363279056709714,NA,NA,NA,2020
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2020
RK Singh,40.0,893.0,654.0,136.54434250764527,1.3654434250764527,NA,NA,NA,2020
RR Pant,110.0,3297.0,2296.0,143.59756097560975,1.4359756097560976,RR Pant,Left_Hand,India,2020
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2020
Rashid Khan,58.0,545.0,355.0,153.52112676056336,1.5352112676056338,Rashid Khan,Right_hand,NA,2020
Ravi Bishnoi,14.0,32.0,52.0,61.53846153846154,0.6153846153846154,NA,NA,NA,2020
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2020
S Dube,61.0,1502.0,1077.0,139.46146703806872,1.3946146703806872,S Dube,Left_Hand,NA,2020
S Gopal,22.0,180.0,173.0,104.04624277456647,1.0404624277456647,S Gopal,Right_Hand,India,2020
S Nadeem,20.0,39.0,88.0,44.31818181818182,0.4431818181818182,S Nadeem,Right_Hand,India,2020
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2020
SM Curran,48.0,883.0,673.0,131.2035661218425,1.312035661218425,NA,NA,NA,2020
SN Khan,36.0,585.0,456.0,128.28947368421052,1.2828947368421053,SN Khan,Right_Hand,India,2020
SN Thakur,35.0,307.0,228.0,134.64912280701756,1.3464912280701755,SN Thakur,Right_Hand,India,2020
SO Hetmyer,65.0,1243.0,854.0,145.5503512880562,1.455503512880562,NA,NA,NA,2020
SP Goswami,21.0,293.0,307.0,95.43973941368078,0.9543973941368078,SP Goswami,Left_Hand,India,2020
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2020
SPD Smith,93.0,2495.0,1999.0,124.81240620310155,1.2481240620310154,SPD Smith,Right_Hand,India,2020
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2020
SS Cottrell,1.0,0.0,2.0,0.0,0.0,NA,NA,NA,2020
SS Iyer,114.0,3131.0,2545.0,123.02554027504911,1.230255402750491,SS Iyer,Right_Hand,India,2020
SS Tiwary,73.0,1494.0,1291.0,115.72424477149497,1.1572424477149497,SS Tiwary,Left_Hand,India,2020
SV Samson,162.0,4419.0,3270.0,135.1376146788991,1.3513761467889909,SV Samson,Right_Hand,India,2020
Sandeep Sharma,25.0,54.0,73.0,73.97260273972603,0.7397260273972602,Sandeep Sharma,Right_Hand,India,2020
Shahbaz Ahmed,37.0,536.0,467.0,114.77516059957173,1.1477516059957173,NA,NA,NA,2020
Shivam Mavi,11.0,51.0,58.0,87.93103448275862,0.8793103448275862,NA,NA,NA,2020
Shubman Gill,99.0,3216.0,2432.0,132.23684210526315,1.3223684210526316,NA,NA,NA,2020
T Banton,2.0,18.0,22.0,81.81818181818183,0.8181818181818182,NA,NA,NA,2020
T Natarajan,2.0,3.0,5.0,60.0,0.6,T Natarajan,Left_Hand,NA,2020
TA Boult,22.0,83.0,82.0,101.21951219512195,1.0121951219512195,TA Boult,Right_Hand,New Zealand,2020
TK Curran,10.0,127.0,108.0,117.59259259259258,1.1759259259259258,NA,NA,NA,2020
TU Deshpande,4.0,21.0,15.0,140.0,1.4,NA,NA,NA,2020
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2020
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2020
V Shankar,58.0,1115.0,890.0,125.2808988764045,1.252808988764045,V Shankar,Right_Hand,India,2020
VR Aaron,12.0,50.0,73.0,68.4931506849315,0.684931506849315,VR Aaron,Right_Hand,India,2020
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2020
Washington Sundar,38.0,378.0,341.0,110.85043988269794,1.1085043988269794,Washington Sundar,Left_Hand,NA,2020
YBK Jaiswal,52.0,1607.0,1095.0,146.7579908675799,1.467579908675799,NA,NA,NA,2020
YS Chahal,17.0,37.0,89.0,41.57303370786517,0.4157303370786517,YS Chahal,Right_Hand,India,2020
