batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2019
SD Lad,1.0,15.0,13.0,115.38461538461537,1.1538461538461537,SD Lad,Right_hand,NA,2019
SE Rutherford,9.0,106.0,107.0,99.06542056074767,0.9906542056074766,NA,NA,NA,2019
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2019
SM Curran,48.0,883.0,673.0,131.2035661218425,1.312035661218425,NA,NA,NA,2019
SN Khan,36.0,585.0,456.0,128.28947368421052,1.2828947368421053,SN Khan,Right_Hand,India,2019
SN Thakur,35.0,307.0,228.0,134.64912280701756,1.3464912280701755,SN Thakur,Right_Hand,India,2019
SO Hetmyer,65.0,1243.0,854.0,145.5503512880562,1.455503512880562,NA,NA,NA,2019
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2019
SPD Smith,93.0,2495.0,1999.0,124.81240620310155,1.2481240620310154,SPD Smith,Right_Hand,India,2019
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2019
SS Iyer,114.0,3131.0,2545.0,123.02554027504911,1.230255402750491,SS Iyer,Right_Hand,India,2019
STR Binny,66.0,880.0,700.0,125.71428571428571,1.2571428571428571,STR Binny,Right_Hand,India,2019
SV Samson,162.0,4419.0,3270.0,135.1376146788991,1.3513761467889909,SV Samson,Right_Hand,India,2019
SW Billings,27.0,503.0,399.0,126.06516290726817,1.2606516290726817,SW Billings,Right_Hand,England,2019
Sandeep Sharma,25.0,54.0,73.0,73.97260273972603,0.7397260273972602,Sandeep Sharma,Right_Hand,India,2019
Shakib Al Hasan,52.0,795.0,665.0,119.54887218045114,1.1954887218045114,Shakib Al Hasan,Left_Hand,Bangladesh,2019
Shubman Gill,99.0,3216.0,2432.0,132.23684210526315,1.3223684210526316,NA,NA,NA,2019
TA Boult,22.0,83.0,82.0,101.21951219512195,1.0121951219512195,TA Boult,Right_Hand,New Zealand,2019
TG Southee,19.0,120.0,108.0,111.11111111111111,1.1111111111111112,TG Southee,Right_Hand,New Zealand,2019
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2019
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2019
V Shankar,58.0,1115.0,890.0,125.2808988764045,1.252808988764045,V Shankar,Right_Hand,India,2019
VR Aaron,12.0,50.0,73.0,68.4931506849315,0.684931506849315,VR Aaron,Right_Hand,India,2019
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2019
Washington Sundar,38.0,378.0,341.0,110.85043988269794,1.1085043988269794,Washington Sundar,Left_Hand,NA,2019
Y Prithvi Raj,1.0,0.0,1.0,0.0,0.0,NA,NA,NA,2019
YK Pathan,153.0,3222.0,2334.0,138.04627249357327,1.3804627249357326,YK Pathan,Right_Hand,India,2019
YS Chahal,17.0,37.0,89.0,41.57303370786517,0.4157303370786517,YS Chahal,Right_Hand,India,2019
Yuvraj Singh,126.0,2754.0,2207.0,124.78477571363842,1.2478477571363842,Yuvraj Singh,Left_Hand,India,2019
