batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
JH Kallis,95.0,2427.0,2291.0,105.93627237014405,1.0593627237014405,JH Kallis,Right_Hand,South Africa,2011
JJ van der Wath,3.0,18.0,17.0,105.88235294117648,1.0588235294117647,JJ van der Wath,Right_Hand,South Africa,2011
JP Duminy,75.0,2029.0,1680.0,120.77380952380952,1.2077380952380952,JP Duminy,Left_Hand,South Africa,2011
JR Hopes,19.0,417.0,314.0,132.80254777070064,1.3280254777070064,JR Hopes,Right_Hand,Australia,2011
Joginder Sharma,5.0,36.0,30.0,120.0,1.2,Joginder Sharma,Right_Hand,India,2011
KA Pollard,168.0,3437.0,2447.0,140.45770331017573,1.4045770331017573,KA Pollard,Right_Hand,West Indies,2011
KB Arun Karthik,8.0,51.0,53.0,96.22641509433963,0.9622641509433962,KB Arun Karthik,Right_Hand,India,2011
KC Sangakkara,68.0,1687.0,1424.0,118.4691011235955,1.184691011235955,KC Sangakkara,Left_Hand,Sri Lanka,2011
KD Karthik,233.0,4843.0,3687.0,131.35340385136968,1.3135340385136969,KD Karthik,Right_Hand,India,2011
KM Jadhav,81.0,1208.0,1012.0,119.36758893280633,1.1936758893280632,KM Jadhav,Right_Hand,India,2011
L Ablish,1.0,0.0,2.0,0.0,0.0,L Ablish,Right_Hand,India,2011
L Balaji,13.0,36.0,50.0,72.0,0.72,L Balaji,Right_Hand,India,2011
LA Pomersbach,16.0,302.0,251.0,120.3187250996016,1.203187250996016,LA Pomersbach,Left_Hand,Australia,2011
LR Shukla,33.0,405.0,358.0,113.12849162011173,1.1312849162011174,LR Shukla,Right_Hand,India,2011
LRPL Taylor,54.0,1017.0,847.0,120.07083825265643,1.2007083825265643,LRPL Taylor,Right_Hand,New Zealand,2011
M Kaif,22.0,259.0,258.0,100.3875968992248,1.003875968992248,M Kaif,Right_Hand,India,2011
M Kartik,14.0,113.0,109.0,103.6697247706422,1.036697247706422,M Kartik,Left_Hand,India,2011
M Klinger,4.0,73.0,78.0,93.58974358974359,0.9358974358974359,M Klinger,Right_Hand,Australia,2011
M Manhas,38.0,514.0,486.0,105.76131687242798,1.0576131687242798,M Manhas,Right_Hand,India,2011
M Morkel,20.0,126.0,93.0,135.48387096774192,1.3548387096774193,M Morkel,Left_Hand,South Africa,2011
M Muralitharan,9.0,20.0,30.0,66.66666666666666,0.6666666666666666,M Muralitharan,Right_Hand,Sri Lanka,2011
M Vijay,105.0,2619.0,2208.0,118.61413043478262,1.1861413043478262,M Vijay,Right_Hand,India,2011
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2011
MD Mishra,17.0,237.0,213.0,111.26760563380283,1.1126760563380282,MD Mishra,Right_Hand,India,2011
MEK Hussey,58.0,1977.0,1648.0,119.96359223300972,1.1996359223300972,MEK Hussey,Left_Hand,Australia,2011
MJ Lumb,12.0,278.0,198.0,140.4040404040404,1.404040404040404,MJ Lumb,Left_Hand,England,2011
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2011
MK Tiwary,83.0,1695.0,1489.0,113.83478844862324,1.1383478844862325,MK Tiwary,Right_Hand,India,2011
MM Patel,12.0,39.0,41.0,95.1219512195122,0.9512195121951219,MM Patel,Right_Hand,India,2011
MR Marsh,36.0,665.0,532.0,125.0,1.25,MR Marsh,Right_Hand,Australia,2011
MS Bisla,39.0,798.0,737.0,108.27679782903662,1.0827679782903663,MS Bisla,Right_Hand,India,2011
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2011
MS Gony,15.0,99.0,76.0,130.26315789473685,1.3026315789473684,MS Gony,Right_Hand,India,2011
MS Wade,14.0,183.0,185.0,98.91891891891892,0.9891891891891892,MS Wade,Left_Hand,Australia,2011
MV Boucher,23.0,394.0,318.0,123.89937106918238,1.2389937106918238,MV Boucher,Right_Hand,South Africa,2011
Mandeep Singh,97.0,1706.0,1418.0,120.31029619181946,1.2031029619181945,Mandeep Singh,Right_Hand,India,2011
ND Doshi,1.0,0.0,13.0,0.0,0.0,ND Doshi,Right_Hand,India,2011
NJ Rimmington,1.0,1.0,1.0,100.0,1.0,NJ Rimmington,Right_Hand,Australia,2011
NL McCullum,2.0,26.0,23.0,113.04347826086956,1.1304347826086956,NL McCullum,Right_Hand,New Zealand,2011
NLTC Perera,30.0,424.0,326.0,130.06134969325154,1.3006134969325154,NLTC Perera,Left_Hand,Sri Lanka,2011
NV Ojha,94.0,1554.0,1360.0,114.26470588235293,1.1426470588235293,NV Ojha,Right_Hand,India,2011
OA Shah,22.0,506.0,405.0,124.93827160493827,1.2493827160493827,OA Shah,Right_Hand,England,2011
P Kumar,57.0,340.0,323.0,105.26315789473684,1.0526315789473684,P Kumar,Right_Hand,India,2011
P Parameswaran,2.0,1.0,3.0,33.33333333333333,0.3333333333333333,P Parameswaran,Right_Hand,India,2011
PA Patel,136.0,2848.0,2442.0,116.62571662571663,1.1662571662571664,PA Patel,Left_Hand,India,2011
PC Valthaty,23.0,505.0,432.0,116.89814814814814,1.1689814814814814,PC Valthaty,Right_Hand,India,2011
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2011
PR Shah,9.0,92.0,97.0,94.84536082474226,0.9484536082474226,PR Shah,Right_Hand,India,2011
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2011
R Bhatia,47.0,342.0,290.0,117.9310344827586,1.1793103448275861,R Bhatia,Right_Hand,India,2011
R Dravid,82.0,2174.0,1918.0,113.34723670490095,1.1334723670490094,R Dravid,Right_Hand,India,2011
R McLaren,13.0,159.0,178.0,89.32584269662921,0.8932584269662921,R McLaren,Left_Hand,South Africa,2011
R Ninan,1.0,3.0,6.0,50.0,0.5,R Ninan,Right_Hand,India,2011
R Sathish,24.0,270.0,236.0,114.40677966101696,1.1440677966101696,R Sathish,Right_Hand,India,2011
R Sharma,19.0,66.0,77.0,85.71428571428571,0.8571428571428571,R Sharma,Right_Hand,India,2011
R Vinay Kumar,42.0,310.0,289.0,107.26643598615917,1.0726643598615917,R Vinay Kumar,Right_Hand,India,2011
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2011
RE van der Merwe,15.0,159.0,144.0,110.41666666666667,1.1041666666666667,RE van der Merwe,Right_Hand,South Africa,2011
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2011
RJ Harris,21.0,117.0,112.0,104.46428571428572,1.0446428571428572,RJ Harris,Right_Hand,Australia,2011
RN ten Doeschate,21.0,326.0,238.0,136.9747899159664,1.3697478991596639,RN ten Doeschate,Right_Hand,Netherlands,2011
RP Singh,28.0,52.0,78.0,66.66666666666666,0.6666666666666666,RP Singh,Right_Hand,India,2011
RR Powar,9.0,67.0,64.0,104.6875,1.046875,RR Powar,Right_Hand,India,2011
RV Gomez,9.0,50.0,53.0,94.33962264150944,0.9433962264150944,RV Gomez,Right_Hand,India,2011
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2011
S Anirudha,12.0,136.0,121.0,112.39669421487604,1.1239669421487604,S Anirudha,Right_Hand,India,2011
S Aravind,10.0,59.0,59.0,100.0,1.0,S Aravind,Left_Hand,India,2011
S Badrinath,65.0,1441.0,1245.0,115.74297188755021,1.157429718875502,S Badrinath,Right_Hand,India,2011
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2011
S Nadeem,20.0,39.0,88.0,44.31818181818182,0.4431818181818182,S Nadeem,Right_Hand,India,2011
S Rana,8.0,91.0,82.0,110.97560975609757,1.1097560975609757,S Rana,Right_Hand,India,2011
S Randiv,1.0,2.0,4.0,50.0,0.5,S Randiv,Right_Hand,Sri Lanka,2011
S Sohal,20.0,368.0,311.0,118.32797427652733,1.1832797427652733,S Sohal,Right_Hand,India,2011
S Sreesanth,12.0,34.0,57.0,59.64912280701754,0.5964912280701754,S Sreesanth,Right_Hand,India,2011
S Sriram,2.0,31.0,38.0,81.57894736842105,0.8157894736842105,S Sriram,Left_Hand,India,2011
SA Asnodkar,19.0,423.0,352.0,120.17045454545455,1.2017045454545454,SA Asnodkar,Right_Hand,India,2011
SB Styris,10.0,131.0,134.0,97.76119402985076,0.9776119402985075,SB Styris,Right_Hand,New Zealand,2011
SB Wagh,2.0,2.0,3.0,66.66666666666666,0.6666666666666666,SB Wagh,Left_Hand,India,2011
SC Ganguly,56.0,1349.0,1326.0,101.73453996983409,1.0173453996983408,SC Ganguly,Left_Hand,India,2011
SD Chitnis,8.0,99.0,92.0,107.6086956521739,1.076086956521739,SD Chitnis,Right_Hand,India,2011
SE Marsh,69.0,2489.0,1913.0,130.10977522216413,1.3010977522216414,SE Marsh,Left_Hand,Australia,2011
SJ Srivastava,4.0,5.0,5.0,100.0,1.0,SJ Srivastava,Right_Hand,India,2011
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2011
SK Trivedi,14.0,42.0,61.0,68.85245901639344,0.6885245901639344,SK Trivedi,Right_Hand,India,2011
SK Warne,27.0,198.0,219.0,90.41095890410958,0.9041095890410958,SK Warne,Right_Hand,Australia,2011
SL Malinga,20.0,88.0,103.0,85.43689320388349,0.8543689320388349,SL Malinga,Right_Hand,Sri Lanka,2011
SP Goswami,21.0,293.0,307.0,95.43973941368078,0.9543973941368078,SP Goswami,Left_Hand,India,2011
SR Tendulkar,78.0,2334.0,2044.0,114.18786692759295,1.1418786692759295,SR Tendulkar,Right_Hand,India,2011
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2011
SS Tiwary,73.0,1494.0,1291.0,115.72424477149497,1.1572424477149497,SS Tiwary,Left_Hand,India,2011
STR Binny,66.0,880.0,700.0,125.71428571428571,1.2571428571428571,STR Binny,Right_Hand,India,2011
SW Tait,5.0,23.0,26.0,88.46153846153845,0.8846153846153846,SW Tait,Right_Hand,Australia,2011
Shakib Al Hasan,52.0,795.0,665.0,119.54887218045114,1.1954887218045114,Shakib Al Hasan,Left_Hand,Bangladesh,2011
Sunny Singh,5.0,43.0,31.0,138.70967741935485,1.3870967741935485,Sunny Singh,Right_Hand,India,2011
TD Paine,2.0,10.0,29.0,34.48275862068966,0.3448275862068966,TD Paine,Right_Hand,Australia,2011
TL Suman,39.0,676.0,587.0,115.1618398637138,1.151618398637138,TL Suman,Right_Hand,India,2011
TM Dilshan,50.0,1153.0,1047.0,110.12416427889207,1.1012416427889207,TM Dilshan,Right_Hand,Sri Lanka,2011
TR Birt,5.0,75.0,59.0,127.11864406779661,1.271186440677966,TR Birt,Left_Hand,Australia,2011
UBT Chand,20.0,300.0,314.0,95.54140127388536,0.9554140127388535,UBT Chand,Right_Hand,India,2011
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2011
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2011
V Sehwag,104.0,2728.0,1833.0,148.82705946535734,1.4882705946535735,V Sehwag,Right_Hand,India,2011
VR Aaron,12.0,50.0,73.0,68.4931506849315,0.684931506849315,VR Aaron,Right_Hand,India,2011
VVS Laxman,20.0,282.0,271.0,104.0590405904059,1.040590405904059,VVS Laxman,Right_Hand,India,2011
WD Parnell,13.0,65.0,86.0,75.5813953488372,0.7558139534883721,WD Parnell,Left_Hand,South Africa,2011
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2011
Y Gnaneswara Rao,1.0,19.0,18.0,105.55555555555556,1.0555555555555556,Y Gnaneswara Rao,Right_Hand,India,2011
Y Nagar,20.0,285.0,271.0,105.1660516605166,1.051660516605166,Y Nagar,Right_Hand,India,2011
Y Venugopal Rao,52.0,985.0,865.0,113.87283236994219,1.138728323699422,Y Venugopal Rao,Right_Hand,India,2011
YK Pathan,153.0,3222.0,2334.0,138.04627249357327,1.3804627249357326,YK Pathan,Right_Hand,India,2011
Yuvraj Singh,126.0,2754.0,2207.0,124.78477571363842,1.2478477571363842,Yuvraj Singh,Left_Hand,India,2011
Z Khan,27.0,117.0,141.0,82.97872340425532,0.8297872340425532,Z Khan,Right_Hand,India,2011
