batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
KS Williamson,76.0,2132.0,1734.0,122.95271049596307,1.2295271049596308,KS Williamson,Right_Hand,New Zealand,2024
KV Sharma,39.0,351.0,306.0,114.70588235294117,1.1470588235294117,KV Sharma,Left_Hand,India,2024
Kuldeep Yadav,32.0,183.0,224.0,81.69642857142857,0.8169642857142857,Kuldeep Yadav,Left_Hand,India,2024
Kumar Kushagra,3.0,3.0,7.0,42.857142857142854,0.42857142857142855,NA,NA,NA,2024
L Wood,1.0,9.0,3.0,300.0,3.0,NA,NA,NA,2024
LB Williams,1.0,1.0,2.0,50.0,0.5,NA,NA,NA,2024
LH Ferguson,7.0,68.0,48.0,141.66666666666669,1.4166666666666667,LH Ferguson,Right_Hand,NA,2024
LS Livingstone,39.0,939.0,609.0,154.1871921182266,1.541871921182266,NA,NA,NA,2024
Lalit Yadav,21.0,305.0,301.0,101.32890365448506,1.0132890365448506,NA,NA,NA,2024
M Jansen,12.0,66.0,71.0,92.95774647887323,0.9295774647887324,NA,NA,NA,2024
M Shahrukh Khan,37.0,553.0,413.0,133.89830508474577,1.3389830508474576,NA,NA,NA,2024
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2024
MA Starc,16.0,105.0,109.0,96.3302752293578,0.963302752293578,MA Starc,Left_Hand,Australia,2024
MJ Santner,11.0,70.0,77.0,90.9090909090909,0.9090909090909091,NA,NA,NA,2024
MJ Suthar,1.0,1.0,2.0,50.0,0.5,NA,NA,NA,2024
MK Lomror,35.0,527.0,389.0,135.47557840616966,1.3547557840616966,NA,NA,NA,2024
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2024
MM Ali,57.0,1162.0,849.0,136.86690223792698,1.3686690223792697,NA,NA,NA,2024
MM Sharma,28.0,124.0,137.0,90.51094890510949,0.9051094890510949,MM Sharma,Right_Hand,India,2024
MP Stoinis,88.0,1866.0,1366.0,136.60322108345534,1.3660322108345535,MP Stoinis,Right_Hand,Australia,2024
MR Marsh,36.0,665.0,532.0,125.0,1.25,MR Marsh,Right_Hand,Australia,2024
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2024
MS Wade,14.0,183.0,185.0,98.91891891891892,0.9891891891891892,MS Wade,Left_Hand,Australia,2024
Mayank Dagar,1.0,0.0,1.0,0.0,0.0,NA,NA,NA,2024
Mohammad Nabi,19.0,221.0,157.0,140.76433121019107,1.4076433121019107,Mohammad Nabi,Right_hand,NA,2024
Mohammed Siraj,20.0,109.0,122.0,89.34426229508196,0.8934426229508197,Mohammed Siraj,Right_hand,NA,2024
Mohsin Khan,5.0,25.0,27.0,92.5925925925926,0.9259259259259259,NA,NA,NA,2024
Mukesh Kumar,5.0,10.0,20.0,50.0,0.5,NA,NA,NA,2024
N Pooran,72.0,1769.0,1143.0,154.7681539807524,1.547681539807524,N Pooran,Left_Hand,NA,2024
N Rana,101.0,2636.0,2015.0,130.81885856079404,1.3081885856079405,N Rana,Left_Hand,India,2024
N Wadhera,16.0,350.0,261.0,134.09961685823754,1.3409961685823755,NA,NA,NA,2024
Naman Dhir,7.0,140.0,84.0,166.66666666666669,1.6666666666666667,NA,NA,NA,2024
Naveen-ul-Haq,4.0,18.0,26.0,69.23076923076923,0.6923076923076923,NA,NA,NA,2024
Nithish Kumar Reddy,11.0,303.0,221.0,137.10407239819006,1.3710407239819005,NA,NA,NA,2024
Noor Ahmad,5.0,13.0,18.0,72.22222222222221,0.7222222222222222,NA,NA,NA,2024
P Simran Singh,34.0,756.0,528.0,143.1818181818182,1.4318181818181819,NA,NA,NA,2024
PD Salt,21.0,653.0,385.0,169.6103896103896,1.6961038961038961,NA,NA,NA,2024
PJ Cummins,39.0,515.0,359.0,143.4540389972145,1.434540389972145,PJ Cummins,Right_Hand,Australia,2024
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2024
PP Shaw,79.0,1892.0,1321.0,143.22482967448903,1.4322482967448902,NA,NA,NA,2024
Q de Kock,107.0,3160.0,2410.0,131.12033195020746,1.3112033195020747,Q de Kock,Left_Hand,South Africa,2024
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2024
R Parag,58.0,1173.0,909.0,129.04290429042905,1.2904290429042904,R Parag,Right_hand,NA,2024
R Powell,22.0,360.0,254.0,141.73228346456693,1.4173228346456692,NA,NA,NA,2024
R Ravindra,10.0,222.0,146.0,152.05479452054794,1.5205479452054795,NA,NA,NA,2024
R Sai Kishore,1.0,13.0,6.0,216.66666666666666,2.1666666666666665,NA,NA,NA,2024
R Shepherd,9.0,115.0,68.0,169.11764705882354,1.6911764705882353,NA,NA,NA,2024
R Tewatia,65.0,1013.0,788.0,128.55329949238578,1.2855329949238579,R Tewatia,Left_Hand,India,2024
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2024
RA Tripathi,93.0,2236.0,1650.0,135.51515151515153,1.3551515151515152,RA Tripathi,Right_hand,NA,2024
RD Chahar,22.0,129.0,127.0,101.5748031496063,1.015748031496063,RD Chahar,Right_hand,NA,2024
RD Gaikwad,65.0,2380.0,1781.0,133.63279056709715,1.3363279056709714,NA,NA,NA,2024
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2024
RJ Gleeson,1.0,2.0,2.0,100.0,1.0,NA,NA,NA,2024
RJW Topley,1.0,3.0,6.0,50.0,0.5,NA,NA,NA,2024
RK Bhui,4.0,10.0,27.0,37.03703703703704,0.37037037037037035,NA,NA,NA,2024
RK Singh,40.0,893.0,654.0,136.54434250764527,1.3654434250764527,NA,NA,NA,2024
RM Patidar,24.0,799.0,534.0,149.625468164794,1.49625468164794,NA,NA,NA,2024
RR Pant,110.0,3297.0,2296.0,143.59756097560975,1.4359756097560976,RR Pant,Left_Hand,India,2024
RR Rossouw,22.0,473.0,321.0,147.35202492211837,1.4735202492211839,RR Rossouw,Left_Hand,South Africa,2024
Rahmanullah Gurbaz,13.0,289.0,228.0,126.75438596491229,1.2675438596491229,NA,NA,NA,2024
Ramandeep Singh,13.0,170.0,106.0,160.37735849056605,1.6037735849056605,NA,NA,NA,2024
Rashid Khan,58.0,545.0,355.0,153.52112676056336,1.5352112676056338,Rashid Khan,Right_hand,NA,2024
Rasikh Salam,6.0,40.0,40.0,100.0,1.0,NA,NA,NA,2024
Ravi Bishnoi,14.0,32.0,52.0,61.53846153846154,0.6153846153846154,NA,NA,NA,2024
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2024
S Dube,61.0,1502.0,1077.0,139.46146703806872,1.3946146703806872,S Dube,Left_Hand,NA,2024
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2024
SB Dubey,3.0,33.0,21.0,157.14285714285714,1.5714285714285714,NA,NA,NA,2024
SD Hope,9.0,183.0,125.0,146.4,1.464,NA,NA,NA,2024
SH Johnson,3.0,6.0,7.0,85.71428571428571,0.8571428571428571,NA,NA,NA,2024
SM Curran,48.0,883.0,673.0,131.2035661218425,1.312035661218425,NA,NA,NA,2024
SN Thakur,35.0,307.0,228.0,134.64912280701756,1.3464912280701755,SN Thakur,Right_Hand,India,2024
SO Hetmyer,65.0,1243.0,854.0,145.5503512880562,1.455503512880562,NA,NA,NA,2024
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2024
SS Iyer,114.0,3131.0,2545.0,123.02554027504911,1.230255402750491,SS Iyer,Right_Hand,India,2024
SS Prabhudessai,10.0,126.0,113.0,111.50442477876106,1.1150442477876106,NA,NA,NA,2024
SV Samson,162.0,4419.0,3270.0,135.1376146788991,1.3513761467889909,SV Samson,Right_Hand,India,2024
SZ Mulani,1.0,1.0,1.0,100.0,1.0,NA,NA,NA,2024
Sameer Rizvi,5.0,51.0,43.0,118.6046511627907,1.186046511627907,NA,NA,NA,2024
Sanvir Singh,5.0,25.0,22.0,113.63636363636364,1.1363636363636365,NA,NA,NA,2024
Saurav Chauhan,3.0,18.0,16.0,112.5,1.125,NA,NA,NA,2024
Shahbaz Ahmed,37.0,536.0,467.0,114.77516059957173,1.1477516059957173,NA,NA,NA,2024
Shashank Singh,19.0,423.0,272.0,155.51470588235296,1.5551470588235294,NA,NA,NA,2024
Shivam Singh,1.0,2.0,3.0,66.66666666666666,0.6666666666666666,NA,NA,NA,2024
Shubman Gill,99.0,3216.0,2432.0,132.23684210526315,1.3223684210526316,NA,NA,NA,2024
Sikandar Raza,9.0,182.0,143.0,127.27272727272727,1.2727272727272727,NA,NA,NA,2024
Sumit Kumar,3.0,18.0,26.0,69.23076923076923,0.6923076923076923,NA,NA,NA,2024
Swapnil Singh,9.0,51.0,46.0,110.86956521739131,1.108695652173913,Swapnil Singh,Right_Hand,India,2024
T Kohler-Cadmore,3.0,48.0,54.0,88.88888888888889,0.8888888888888888,NA,NA,NA,2024
T Stubbs,17.0,405.0,239.0,169.4560669456067,1.6945606694560669,NA,NA,NA,2024
TA Boult,22.0,83.0,82.0,101.21951219512195,1.0121951219512195,TA Boult,Right_Hand,New Zealand,2024
TH David,35.0,659.0,417.0,158.0335731414868,1.580335731414868,NA,NA,NA,2024
TM Head,25.0,772.0,458.0,168.5589519650655,1.685589519650655,TM Head,Left_Hand,Australia,2024
TU Deshpande,4.0,21.0,15.0,140.0,1.4,NA,NA,NA,2024
Tanush Kotian,1.0,24.0,32.0,75.0,0.75,NA,NA,NA,2024
Tilak Varma,38.0,1156.0,830.0,139.27710843373492,1.3927710843373493,NA,NA,NA,2024
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2024
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2024
V Shankar,58.0,1115.0,890.0,125.2808988764045,1.252808988764045,V Shankar,Right_Hand,India,2024
V Viyaskanth,1.0,7.0,5.0,140.0,1.4,NA,NA,NA,2024
VG Arora,7.0,9.0,17.0,52.94117647058824,0.5294117647058824,NA,NA,NA,2024
VR Iyer,49.0,1326.0,1000.0,132.6,1.326,NA,NA,NA,2024
Vijaykumar Vyshak,4.0,14.0,13.0,107.6923076923077,1.0769230769230769,NA,NA,NA,2024
WG Jacks,8.0,230.0,133.0,172.93233082706766,1.7293233082706767,NA,NA,NA,2024
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2024
Washington Sundar,38.0,378.0,341.0,110.85043988269794,1.1085043988269794,Washington Sundar,Left_Hand,NA,2024
YBK Jaiswal,52.0,1607.0,1095.0,146.7579908675799,1.467579908675799,NA,NA,NA,2024
Yudhvir Singh,4.0,22.0,16.0,137.5,1.375,NA,NA,NA,2024
