batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
DW Steyn,33.0,167.0,163.0,102.45398773006136,1.0245398773006136,DW Steyn,Right_Hand,South Africa,2008
G Gambhir,151.0,4217.0,3524.0,119.66515323496027,1.1966515323496028,G Gambhir,Left_Hand,India,2008
GC Smith,29.0,739.0,691.0,106.9464544138929,1.069464544138929,GC Smith,Left_Hand,South Africa,2008
GD McGrath,2.0,4.0,5.0,80.0,0.8,GD McGrath,Right_Hand,Australia,2008
H Das,1.0,2.0,5.0,40.0,0.4,H Das,Right_Hand,India,2008
HH Gibbs,36.0,886.0,837.0,105.8542413381123,1.058542413381123,HH Gibbs,Right_Hand,South Africa,2008
Harbhajan Singh,88.0,833.0,636.0,130.9748427672956,1.309748427672956,Harbhajan Singh,Right_Hand,India,2008
I Sharma,21.0,57.0,71.0,80.28169014084507,0.8028169014084507,I Sharma,Right_Hand,India,2008
IK Pathan,82.0,1150.0,985.0,116.75126903553299,1.16751269035533,IK Pathan,Left_Hand,India,2008
Iqbal Abdulla,13.0,88.0,86.0,102.32558139534885,1.0232558139534884,Iqbal Abdulla,Left_Hand,India,2008
J Arunkumar,3.0,23.0,24.0,95.83333333333334,0.9583333333333334,J Arunkumar,Right_Hand,India,2008
JA Morkel,67.0,975.0,712.0,136.93820224719101,1.3693820224719102,JA Morkel,Left_Hand,South Africa,2008
JDP Oram,11.0,106.0,110.0,96.36363636363636,0.9636363636363636,JDP Oram,Left_Hand,New Zealand,2008
JH Kallis,95.0,2427.0,2291.0,105.93627237014405,1.0593627237014405,JH Kallis,Right_Hand,South Africa,2008
JR Hopes,19.0,417.0,314.0,132.80254777070064,1.3280254777070064,JR Hopes,Right_Hand,Australia,2008
Joginder Sharma,5.0,36.0,30.0,120.0,1.2,Joginder Sharma,Right_Hand,India,2008
K Goel,16.0,218.0,239.0,91.21338912133892,0.9121338912133892,K Goel,Left_Hand,India,2008
KC Sangakkara,68.0,1687.0,1424.0,118.4691011235955,1.184691011235955,KC Sangakkara,Left_Hand,Sri Lanka,2008
KD Karthik,233.0,4843.0,3687.0,131.35340385136968,1.3135340385136969,KD Karthik,Right_Hand,India,2008
Kamran Akmal,6.0,128.0,78.0,164.1025641025641,1.641025641025641,Kamran Akmal,Right_Hand,Pakistan,2008
L Balaji,13.0,36.0,50.0,72.0,0.72,L Balaji,Right_Hand,India,2008
L Ronchi,5.0,34.0,37.0,91.8918918918919,0.918918918918919,L Ronchi,Right_Hand,Australia,2008
LA Pomersbach,16.0,302.0,251.0,120.3187250996016,1.203187250996016,LA Pomersbach,Left_Hand,Australia,2008
LPC Silva,3.0,40.0,27.0,148.14814814814815,1.4814814814814814,LPC Silva,Right_Hand,Sri Lanka,2008
LR Shukla,33.0,405.0,358.0,113.12849162011173,1.1312849162011174,LR Shukla,Right_Hand,India,2008
LRPL Taylor,54.0,1017.0,847.0,120.07083825265643,1.2007083825265643,LRPL Taylor,Right_Hand,New Zealand,2008
M Kaif,22.0,259.0,258.0,100.3875968992248,1.003875968992248,M Kaif,Right_Hand,India,2008
M Kartik,14.0,113.0,109.0,103.6697247706422,1.036697247706422,M Kartik,Left_Hand,India,2008
M Muralitharan,9.0,20.0,30.0,66.66666666666666,0.6666666666666666,M Muralitharan,Right_Hand,Sri Lanka,2008
M Ntini,2.0,11.0,19.0,57.89473684210527,0.5789473684210527,M Ntini,Right_Hand,South Africa,2008
M Rawat,11.0,55.0,70.0,78.57142857142857,0.7857142857142857,M Rawat,Right_Hand,India,2008
MA Khote,3.0,24.0,22.0,109.09090909090908,1.0909090909090908,MA Khote,Right_Hand,India,2008
MEK Hussey,58.0,1977.0,1648.0,119.96359223300972,1.1996359223300972,MEK Hussey,Left_Hand,Australia,2008
MF Maharoof,14.0,177.0,124.0,142.74193548387098,1.4274193548387097,MF Maharoof,Right_Hand,India,2008
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2008
MK Tiwary,83.0,1695.0,1489.0,113.83478844862324,1.1383478844862325,MK Tiwary,Right_Hand,India,2008
ML Hayden,32.0,1107.0,839.0,131.94278903456495,1.3194278903456496,ML Hayden,Left_Hand,Australia,2008
MM Patel,12.0,39.0,41.0,95.1219512195122,0.9512195121951219,MM Patel,Right_Hand,India,2008
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2008
MS Gony,15.0,99.0,76.0,130.26315789473685,1.3026315789473684,MS Gony,Right_Hand,India,2008
MV Boucher,23.0,394.0,318.0,123.89937106918238,1.2389937106918238,MV Boucher,Right_Hand,South Africa,2008
Misbah-ul-Haq,8.0,117.0,82.0,142.6829268292683,1.4268292682926829,Misbah-ul-Haq,Right_Hand,Pakistan,2008
Mohammad Asif,2.0,3.0,6.0,50.0,0.5,Mohammad Asif,Left_Hand,Pakistan,2008
Mohammad Hafeez,8.0,64.0,84.0,76.19047619047619,0.7619047619047619,Mohammad Hafeez,Right_Hand,Pakistan,2008
NK Patel,6.0,121.0,124.0,97.58064516129032,0.9758064516129032,NK Patel,Left_Hand,India,2008
P Kumar,57.0,340.0,323.0,105.26315789473684,1.0526315789473684,P Kumar,Right_Hand,India,2008
PA Patel,136.0,2848.0,2442.0,116.62571662571663,1.1662571662571664,PA Patel,Left_Hand,India,2008
PJ Sangwan,14.0,26.0,47.0,55.319148936170215,0.5531914893617021,PJ Sangwan,Right_Hand,India,2008
PM Sarvesh Kumar,1.0,1.0,2.0,50.0,0.5,PM Sarvesh Kumar,Right_Hand,India,2008
PP Chawla,86.0,624.0,580.0,107.58620689655172,1.0758620689655172,PP Chawla,Left_Hand,India,2008
PP Ojha,19.0,16.0,45.0,35.55555555555556,0.35555555555555557,PP Ojha,Left_Hand,India,2008
PR Shah,9.0,92.0,97.0,94.84536082474226,0.9484536082474226,PR Shah,Right_Hand,India,2008
Pankaj Singh,5.0,7.0,12.0,58.333333333333336,0.5833333333333334,Pankaj Singh,Right_Hand,India,2008
R Bhatia,47.0,342.0,290.0,117.9310344827586,1.1793103448275861,R Bhatia,Right_Hand,India,2008
R Dravid,82.0,2174.0,1918.0,113.34723670490095,1.1334723670490094,R Dravid,Right_Hand,India,2008
R Vinay Kumar,42.0,310.0,289.0,107.26643598615917,1.0726643598615917,R Vinay Kumar,Right_Hand,India,2008
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2008
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2008
RP Singh,28.0,52.0,78.0,66.66666666666666,0.6666666666666666,RP Singh,Right_Hand,India,2008
RR Powar,9.0,67.0,64.0,104.6875,1.046875,RR Powar,Right_Hand,India,2008
RR Raje,5.0,20.0,18.0,111.11111111111111,1.1111111111111112,RR Raje,Right_Hand,India,2008
RR Sarwan,4.0,73.0,78.0,93.58974358974359,0.9358974358974359,RR Sarwan,Right_Hand,West Indies,2008
RT Ponting,9.0,91.0,129.0,70.54263565891473,0.7054263565891473,RT Ponting,Right_Hand,Australia,2008
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2008
S Anirudha,12.0,136.0,121.0,112.39669421487604,1.1239669421487604,S Anirudha,Right_Hand,India,2008
S Badrinath,65.0,1441.0,1245.0,115.74297188755021,1.157429718875502,S Badrinath,Right_Hand,India,2008
S Chanderpaul,3.0,25.0,33.0,75.75757575757575,0.7575757575757576,S Chanderpaul,Left_Hand,West Indies,2008
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2008
S Sohal,20.0,368.0,311.0,118.32797427652733,1.1832797427652733,S Sohal,Right_Hand,India,2008
S Sreesanth,12.0,34.0,57.0,59.64912280701754,0.5964912280701754,S Sreesanth,Right_Hand,India,2008
S Vidyut,8.0,145.0,115.0,126.08695652173914,1.2608695652173914,S Vidyut,Left_Hand,India,2008
SA Asnodkar,19.0,423.0,352.0,120.17045454545455,1.2017045454545454,SA Asnodkar,Right_Hand,India,2008
SB Bangar,7.0,49.0,58.0,84.48275862068965,0.8448275862068966,SB Bangar,Right_Hand,India,2008
SB Joshi,2.0,6.0,16.0,37.5,0.375,SB Joshi,Left_Hand,India,2008
SB Styris,10.0,131.0,134.0,97.76119402985076,0.9776119402985075,SB Styris,Right_Hand,New Zealand,2008
SC Ganguly,56.0,1349.0,1326.0,101.73453996983409,1.0173453996983408,SC Ganguly,Left_Hand,India,2008
SD Chitnis,8.0,99.0,92.0,107.6086956521739,1.076086956521739,SD Chitnis,Right_Hand,India,2008
SE Marsh,69.0,2489.0,1913.0,130.10977522216413,1.3010977522216414,SE Marsh,Left_Hand,Australia,2008
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2008
SK Trivedi,14.0,42.0,61.0,68.85245901639344,0.6885245901639344,SK Trivedi,Right_Hand,India,2008
SK Warne,27.0,198.0,219.0,90.41095890410958,0.9041095890410958,SK Warne,Right_Hand,Australia,2008
SM Katich,11.0,241.0,191.0,126.17801047120419,1.2617801047120418,SM Katich,Left_Hand,Australia,2008
SM Pollock,8.0,147.0,116.0,126.72413793103448,1.2672413793103448,SM Pollock,Right_Hand,South Africa,2008
SP Fleming,10.0,196.0,171.0,114.61988304093566,1.1461988304093567,SP Fleming,Left_Hand,New Zealand,2008
SP Goswami,21.0,293.0,307.0,95.43973941368078,0.9543973941368078,SP Goswami,Left_Hand,India,2008
SR Tendulkar,78.0,2334.0,2044.0,114.18786692759295,1.1418786692759295,SR Tendulkar,Right_Hand,India,2008
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2008
SS Tiwary,73.0,1494.0,1291.0,115.72424477149497,1.1572424477149497,SS Tiwary,Left_Hand,India,2008
ST Jayasuriya,30.0,768.0,573.0,134.03141361256544,1.3403141361256545,ST Jayasuriya,Left_Hand,Sri Lanka,2008
Salman Butt,7.0,193.0,172.0,112.20930232558139,1.122093023255814,Salman Butt,Left_Hand,Pakistan,2008
Shahid Afridi,9.0,81.0,46.0,176.08695652173913,1.7608695652173914,Shahid Afridi,Right_Hand,Pakistan,2008
Shoaib Akhtar,1.0,2.0,8.0,25.0,0.25,Shoaib Akhtar,Right_Hand,Pakistan,2008
Shoaib Malik,5.0,52.0,49.0,106.12244897959184,1.0612244897959184,Shoaib Malik,Right_Hand,Pakistan,2008
Sohail Tanvir,5.0,36.0,31.0,116.12903225806453,1.1612903225806452,Sohail Tanvir,Left_Hand,Pakistan,2008
T Kohli,3.0,11.0,20.0,55.00000000000001,0.55,T Kohli,Right_Hand,India,2008
T Taibu,3.0,31.0,26.0,119.23076923076923,1.1923076923076923,T Taibu,Right_Hand,Zimbabwea,2008
TM Dilshan,50.0,1153.0,1047.0,110.12416427889207,1.1012416427889207,TM Dilshan,Right_Hand,Sri Lanka,2008
TM Srivastava,3.0,8.0,11.0,72.72727272727273,0.7272727272727273,TM Srivastava,Left_Hand,India,2008
U Kaul,1.0,0.0,1.0,0.0,0.0,U Kaul,Left_Hand,India,2008
Umar Gul,4.0,39.0,19.0,205.26315789473685,2.0526315789473686,Umar Gul,Right_Hand,Pakistan,2008
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2008
V Sehwag,104.0,2728.0,1833.0,148.82705946535734,1.4882705946535735,V Sehwag,Right_Hand,India,2008
VRV Singh,2.0,4.0,3.0,133.33333333333331,1.3333333333333333,VRV Singh,Right_Hand,India,2008
VS Yeligati,1.0,2.0,2.0,100.0,1.0,VS Yeligati,Right_Hand,India,2008
VVS Laxman,20.0,282.0,271.0,104.0590405904059,1.040590405904059,VVS Laxman,Right_Hand,India,2008
VY Mahesh,5.0,15.0,28.0,53.57142857142857,0.5357142857142857,VY Mahesh,Right_Hand,India,2008
W Jaffer,8.0,130.0,129.0,100.7751937984496,1.0077519379844961,W Jaffer,Right_Hand,India,2008
WA Mota,8.0,56.0,76.0,73.68421052631578,0.7368421052631579,WA Mota,Right_Hand,India,2008
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2008
WPUJC Vaas,11.0,81.0,73.0,110.95890410958904,1.1095890410958904,WPUJC Vaas,Left_Hand,Sri Lanka,2008
Y Venugopal Rao,52.0,985.0,865.0,113.87283236994219,1.138728323699422,Y Venugopal Rao,Right_Hand,India,2008
YK Pathan,153.0,3222.0,2334.0,138.04627249357327,1.3804627249357326,YK Pathan,Right_Hand,India,2008
YV Takawale,10.0,192.0,183.0,104.91803278688525,1.0491803278688525,YV Takawale,Right_Hand,India,2008
Younis Khan,1.0,3.0,7.0,42.857142857142854,0.42857142857142855,Younis Khan,Right_Hand,Pakistan,2008
Yuvraj Singh,126.0,2754.0,2207.0,124.78477571363842,1.2478477571363842,Yuvraj Singh,Left_Hand,India,2008
Z Khan,27.0,117.0,141.0,82.97872340425532,0.8297872340425532,Z Khan,Right_Hand,India,2008
