batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
RS Bopara,22.0,531.0,468.0,113.46153846153845,1.1346153846153846,RS Bopara,Right_Hand,England,2010
RS Gavaskar,1.0,2.0,8.0,25.0,0.25,RS Gavaskar,Left_Hand,India,2010
RS Sodhi,1.0,4.0,2.0,200.0,2.0,RS Sodhi,Right_Hand,India,2010
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2010
S Anirudha,12.0,136.0,121.0,112.39669421487604,1.1239669421487604,S Anirudha,Right_Hand,India,2010
S Badrinath,65.0,1441.0,1245.0,115.74297188755021,1.157429718875502,S Badrinath,Right_Hand,India,2010
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2010
S Ladda,2.0,0.0,10.0,0.0,0.0,S Ladda,Right_Hand,India,2010
S Narwal,4.0,37.0,29.0,127.58620689655173,1.2758620689655173,S Narwal,Left_Hand,India,2010
S Sreesanth,12.0,34.0,57.0,59.64912280701754,0.5964912280701754,S Sreesanth,Right_Hand,India,2010
S Sriram,2.0,31.0,38.0,81.57894736842105,0.8157894736842105,S Sriram,Left_Hand,India,2010
S Tyagi,1.0,3.0,4.0,75.0,0.75,S Tyagi,Right_Hand,India,2010
SA Asnodkar,19.0,423.0,352.0,120.17045454545455,1.2017045454545454,SA Asnodkar,Right_Hand,India,2010
SC Ganguly,56.0,1349.0,1326.0,101.73453996983409,1.0173453996983408,SC Ganguly,Left_Hand,India,2010
SE Bond,1.0,1.0,2.0,50.0,0.5,SE Bond,Right_Hand,New Zealand,2010
SE Marsh,69.0,2489.0,1913.0,130.10977522216413,1.3010977522216414,SE Marsh,Left_Hand,Australia,2010
SJ Srivastava,4.0,5.0,5.0,100.0,1.0,SJ Srivastava,Right_Hand,India,2010
SK Raina,200.0,5536.0,4177.0,132.53531242518554,1.3253531242518555,SK Raina,Left_Hand,India,2010
SK Trivedi,14.0,42.0,61.0,68.85245901639344,0.6885245901639344,SK Trivedi,Right_Hand,India,2010
SK Warne,27.0,198.0,219.0,90.41095890410958,0.9041095890410958,SK Warne,Right_Hand,Australia,2010
SL Malinga,20.0,88.0,103.0,85.43689320388349,0.8543689320388349,SL Malinga,Right_Hand,Sri Lanka,2010
SP Goswami,21.0,293.0,307.0,95.43973941368078,0.9543973941368078,SP Goswami,Left_Hand,India,2010
SR Tendulkar,78.0,2334.0,2044.0,114.18786692759295,1.1418786692759295,SR Tendulkar,Right_Hand,India,2010
SR Watson,141.0,3880.0,2892.0,134.1632088520055,1.3416320885200552,SR Watson,Right_Hand,Australia,2010
SS Tiwary,73.0,1494.0,1291.0,115.72424477149497,1.1572424477149497,SS Tiwary,Left_Hand,India,2010
ST Jayasuriya,30.0,768.0,573.0,134.03141361256544,1.3403141361256545,ST Jayasuriya,Left_Hand,Sri Lanka,2010
STR Binny,66.0,880.0,700.0,125.71428571428571,1.2571428571428571,STR Binny,Right_Hand,India,2010
SW Tait,5.0,23.0,26.0,88.46153846153845,0.8846153846153846,SW Tait,Right_Hand,Australia,2010
T Thushara,4.0,12.0,19.0,63.1578947368421,0.631578947368421,T Thushara,Left_Hand,Sri Lanka,2010
TL Suman,39.0,676.0,587.0,115.1618398637138,1.151618398637138,TL Suman,Right_Hand,India,2010
TM Dilshan,50.0,1153.0,1047.0,110.12416427889207,1.1012416427889207,TM Dilshan,Right_Hand,Sri Lanka,2010
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2010
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2010
V Sehwag,104.0,2728.0,1833.0,148.82705946535734,1.4882705946535735,V Sehwag,Right_Hand,India,2010
VS Malik,2.0,7.0,7.0,100.0,1.0,VS Malik,Right_Hand,India,2010
VVS Laxman,20.0,282.0,271.0,104.0590405904059,1.040590405904059,VVS Laxman,Right_Hand,India,2010
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2010
WPUJC Vaas,11.0,81.0,73.0,110.95890410958904,1.1095890410958904,WPUJC Vaas,Left_Hand,Sri Lanka,2010
Y Nagar,20.0,285.0,271.0,105.1660516605166,1.051660516605166,Y Nagar,Right_Hand,India,2010
Y Venugopal Rao,52.0,985.0,865.0,113.87283236994219,1.138728323699422,Y Venugopal Rao,Right_Hand,India,2010
YA Abdulla,1.0,0.0,1.0,0.0,0.0,YA Abdulla,Left_Hand,India,2010
YK Pathan,153.0,3222.0,2334.0,138.04627249357327,1.3804627249357326,YK Pathan,Right_Hand,India,2010
Yuvraj Singh,126.0,2754.0,2207.0,124.78477571363842,1.2478477571363842,Yuvraj Singh,Left_Hand,India,2010
Z Khan,27.0,117.0,141.0,82.97872340425532,0.8297872340425532,Z Khan,Right_Hand,India,2010
