batter,matches_played,runs_scored,balls_faced,strike_rate,average,Player_Name,Batting_Hand,Country,season
KK Ahmed,5.0,1.0,7.0,14.285714285714285,0.14285714285714285,NA,NA,NA,2022
KK Nair,68.0,1496.0,1192.0,125.503355704698,1.25503355704698,KK Nair,Right_Hand,India,2022
KL Rahul,122.0,4689.0,3578.0,131.05086640581328,1.310508664058133,KL Rahul,Right_Hand,India,2022
KR Sen,1.0,0.0,3.0,0.0,0.0,NA,NA,NA,2022
KS Bharat,8.0,199.0,168.0,118.45238095238095,1.1845238095238095,NA,NA,NA,2022
KS Sharma,3.0,16.0,25.0,64.0,0.64,NA,NA,NA,2022
KS Williamson,76.0,2132.0,1734.0,122.95271049596307,1.2295271049596308,KS Williamson,Right_Hand,New Zealand,2022
Kartik Tyagi,6.0,13.0,16.0,81.25,0.8125,NA,NA,NA,2022
Kuldeep Yadav,32.0,183.0,224.0,81.69642857142857,0.8169642857142857,Kuldeep Yadav,Left_Hand,India,2022
LH Ferguson,7.0,68.0,48.0,141.66666666666669,1.4166666666666667,LH Ferguson,Right_Hand,NA,2022
LS Livingstone,39.0,939.0,609.0,154.1871921182266,1.541871921182266,NA,NA,NA,2022
Lalit Yadav,21.0,305.0,301.0,101.32890365448506,1.0132890365448506,NA,NA,NA,2022
M Ashwin,12.0,35.0,50.0,70.0,0.7,M Ashwin,Right_Hand,India,2022
M Jansen,12.0,66.0,71.0,92.95774647887323,0.9295774647887324,NA,NA,NA,2022
M Prasidh Krishna,7.0,9.0,24.0,37.5,0.375,NA,NA,NA,2022
M Shahrukh Khan,37.0,553.0,413.0,133.89830508474577,1.3389830508474576,NA,NA,NA,2022
M Theekshana,2.0,7.0,7.0,100.0,1.0,NA,NA,NA,2022
M Vohra,51.0,1083.0,863.0,125.49246813441484,1.2549246813441484,M Vohra,Right_Hand,India,2022
MA Agarwal,121.0,2669.0,2081.0,128.25564632388276,1.2825564632388275,MA Agarwal,Right_Hand,India,2022
MJ Santner,11.0,70.0,77.0,90.9090909090909,0.9090909090909091,NA,NA,NA,2022
MK Lomror,35.0,527.0,389.0,135.47557840616966,1.3547557840616966,NA,NA,NA,2022
MK Pandey,158.0,3859.0,3288.0,117.36618004866179,1.173661800486618,MK Pandey,Right_Hand,India,2022
MM Ali,57.0,1162.0,849.0,136.86690223792698,1.3686690223792697,NA,NA,NA,2022
MP Stoinis,88.0,1866.0,1366.0,136.60322108345534,1.3660322108345535,MP Stoinis,Right_Hand,Australia,2022
MR Marsh,36.0,665.0,532.0,125.0,1.25,MR Marsh,Right_Hand,Australia,2022
MS Dhoni,228.0,5243.0,3947.0,132.8350646060299,1.328350646060299,MS Dhoni,Right_Hand,India,2022
MS Wade,14.0,183.0,185.0,98.91891891891892,0.9891891891891892,MS Wade,Left_Hand,Australia,2022
Mandeep Singh,97.0,1706.0,1418.0,120.31029619181946,1.2031029619181945,Mandeep Singh,Right_Hand,India,2022
Mohammed Siraj,20.0,109.0,122.0,89.34426229508196,0.8934426229508197,Mohammed Siraj,Right_hand,NA,2022
Mohsin Khan,5.0,25.0,27.0,92.5925925925926,0.9259259259259259,NA,NA,NA,2022
Mukesh Choudhary,2.0,6.0,6.0,100.0,1.0,NA,NA,NA,2022
Mustafizur Rahman,6.0,13.0,23.0,56.52173913043478,0.5652173913043478,Mustafizur Rahman,Left_Hand,Bangladesh,2022
N Jagadeesan,10.0,162.0,155.0,104.51612903225806,1.0451612903225806,NA,NA,NA,2022
N Pooran,72.0,1769.0,1143.0,154.7681539807524,1.547681539807524,N Pooran,Left_Hand,NA,2022
N Rana,101.0,2636.0,2015.0,130.81885856079404,1.3081885856079405,N Rana,Left_Hand,India,2022
NM Coulter-Nile,16.0,82.0,75.0,109.33333333333333,1.0933333333333333,NM Coulter-Nile,Right_Hand,Australia,2022
NT Ellis,5.0,19.0,26.0,73.07692307692307,0.7307692307692307,NA,NA,NA,2022
Navdeep Saini,7.0,33.0,38.0,86.8421052631579,0.868421052631579,NA,NA,NA,2022
OC McCoy,1.0,8.0,5.0,160.0,1.6,NA,NA,NA,2022
OF Smith,6.0,51.0,50.0,102.0,1.02,NA,NA,NA,2022
P Simran Singh,34.0,756.0,528.0,143.1818181818182,1.4318181818181819,NA,NA,NA,2022
PBB Rajapaksa,13.0,277.0,201.0,137.81094527363186,1.3781094527363185,NA,NA,NA,2022
PJ Cummins,39.0,515.0,359.0,143.4540389972145,1.434540389972145,PJ Cummins,Right_Hand,Australia,2022
PJ Sangwan,14.0,26.0,47.0,55.319148936170215,0.5531914893617021,PJ Sangwan,Right_Hand,India,2022
PK Garg,19.0,273.0,247.0,110.5263157894737,1.105263157894737,NA,NA,NA,2022
PN Mankad,5.0,97.0,75.0,129.33333333333331,1.2933333333333332,NA,NA,NA,2022
PP Shaw,79.0,1892.0,1321.0,143.22482967448903,1.4322482967448902,NA,NA,NA,2022
PVD Chameera,7.0,43.0,32.0,134.375,1.34375,NA,NA,NA,2022
PWH de Silva,14.0,72.0,80.0,90.0,0.9,NA,NA,NA,2022
Q de Kock,107.0,3160.0,2410.0,131.12033195020746,1.3112033195020747,Q de Kock,Left_Hand,South Africa,2022
R Ashwin,89.0,800.0,698.0,114.61318051575931,1.146131805157593,R Ashwin,Right_Hand,India,2022
R Dhawan,22.0,210.0,188.0,111.70212765957446,1.1170212765957446,R Dhawan,Right_Hand,India,2022
R Parag,58.0,1173.0,909.0,129.04290429042905,1.2904290429042904,R Parag,Right_hand,NA,2022
R Powell,22.0,360.0,254.0,141.73228346456693,1.4173228346456692,NA,NA,NA,2022
R Sanjay Yadav,1.0,0.0,2.0,0.0,0.0,NA,NA,NA,2022
R Shepherd,9.0,115.0,68.0,169.11764705882354,1.6911764705882353,NA,NA,NA,2022
R Tewatia,65.0,1013.0,788.0,128.55329949238578,1.2855329949238579,R Tewatia,Left_Hand,India,2022
RA Bawa,2.0,11.0,14.0,78.57142857142857,0.7857142857142857,NA,NA,NA,2022
RA Jadeja,180.0,2959.0,2378.0,124.4322960470984,1.244322960470984,RA Jadeja,Left_Hand,India,2022
RA Tripathi,93.0,2236.0,1650.0,135.51515151515153,1.3551515151515152,RA Tripathi,Right_hand,NA,2022
RD Chahar,22.0,129.0,127.0,101.5748031496063,1.015748031496063,RD Chahar,Right_hand,NA,2022
RD Gaikwad,65.0,2380.0,1781.0,133.63279056709715,1.3363279056709714,NA,NA,NA,2022
RG Sharma,251.0,6630.0,5183.0,127.91819409608335,1.2791819409608336,RG Sharma,Right_Hand,India,2022
RK Singh,40.0,893.0,654.0,136.54434250764527,1.3654434250764527,NA,NA,NA,2022
RM Patidar,24.0,799.0,534.0,149.625468164794,1.49625468164794,NA,NA,NA,2022
RP Meredith,2.0,0.0,3.0,0.0,0.0,NA,NA,NA,2022
RR Pant,110.0,3297.0,2296.0,143.59756097560975,1.4359756097560976,RR Pant,Left_Hand,India,2022
RV Patel,7.0,80.0,76.0,105.26315789473684,1.0526315789473684,NA,NA,NA,2022
RV Uthappa,197.0,4954.0,3927.0,126.15227909345556,1.2615227909345557,RV Uthappa,Right_Hand,India,2022
Ramandeep Singh,13.0,170.0,106.0,160.37735849056605,1.6037735849056605,NA,NA,NA,2022
Rashid Khan,58.0,545.0,355.0,153.52112676056336,1.5352112676056338,Rashid Khan,Right_hand,NA,2022
Rasikh Salam,6.0,40.0,40.0,100.0,1.0,NA,NA,NA,2022
Ravi Bishnoi,14.0,32.0,52.0,61.53846153846154,0.6153846153846154,NA,NA,NA,2022
S Dhawan,221.0,6769.0,5483.0,123.45431333211745,1.2345431333211745,S Dhawan,Left_Hand,India,2022
S Dube,61.0,1502.0,1077.0,139.46146703806872,1.3946146703806872,S Dube,Left_Hand,NA,2022
S Gopal,22.0,180.0,173.0,104.04624277456647,1.0404624277456647,S Gopal,Right_Hand,India,2022
SA Abbott,3.0,22.0,18.0,122.22222222222223,1.2222222222222223,SA Abbott,Right_Hand,New Zealand,2022
SA Yadav,135.0,3594.0,2522.0,142.50594766058683,1.4250594766058684,SA Yadav,Right_Hand,India,2022
SE Rutherford,9.0,106.0,107.0,99.06542056074767,0.9906542056074766,NA,NA,NA,2022
SN Khan,36.0,585.0,456.0,128.28947368421052,1.2828947368421053,SN Khan,Right_Hand,India,2022
SN Thakur,35.0,307.0,228.0,134.64912280701756,1.3464912280701755,SN Thakur,Right_Hand,India,2022
SO Hetmyer,65.0,1243.0,854.0,145.5503512880562,1.455503512880562,NA,NA,NA,2022
SP Jackson,8.0,61.0,57.0,107.01754385964912,1.0701754385964912,SP Jackson,Right_hand,NA,2022
SP Narine,106.0,1534.0,984.0,155.8943089430894,1.5589430894308942,SP Narine,Left_Hand,West Indies,2022
SS Iyer,114.0,3131.0,2545.0,123.02554027504911,1.230255402750491,SS Iyer,Right_Hand,India,2022
SS Prabhudessai,10.0,126.0,113.0,111.50442477876106,1.1150442477876106,NA,NA,NA,2022
SV Samson,162.0,4419.0,3270.0,135.1376146788991,1.3513761467889909,SV Samson,Right_Hand,India,2022
SW Billings,27.0,503.0,399.0,126.06516290726817,1.2606516290726817,SW Billings,Right_Hand,England,2022
Shahbaz Ahmed,37.0,536.0,467.0,114.77516059957173,1.1477516059957173,NA,NA,NA,2022
Shashank Singh,19.0,423.0,272.0,155.51470588235296,1.5551470588235294,NA,NA,NA,2022
Shivam Mavi,11.0,51.0,58.0,87.93103448275862,0.8793103448275862,NA,NA,NA,2022
Shubman Gill,99.0,3216.0,2432.0,132.23684210526315,1.3223684210526316,NA,NA,NA,2022
Simarjeet Singh,3.0,7.0,8.0,87.5,0.875,NA,NA,NA,2022
T Stubbs,17.0,405.0,239.0,169.4560669456067,1.6945606694560669,NA,NA,NA,2022
TA Boult,22.0,83.0,82.0,101.21951219512195,1.0121951219512195,TA Boult,Right_Hand,New Zealand,2022
TG Southee,19.0,120.0,108.0,111.11111111111111,1.1111111111111112,TG Southee,Right_Hand,New Zealand,2022
TH David,35.0,659.0,417.0,158.0335731414868,1.580335731414868,NA,NA,NA,2022
TL Seifert,3.0,26.0,26.0,100.0,1.0,NA,NA,NA,2022
TS Mills,5.0,8.0,14.0,57.14285714285714,0.5714285714285714,TS Mills,Right_hand,NA,2022
Tilak Varma,38.0,1156.0,830.0,139.27710843373492,1.3927710843373493,NA,NA,NA,2022
UT Yadav,48.0,208.0,211.0,98.5781990521327,0.985781990521327,UT Yadav,Right_Hand,India,2022
Umran Malik,5.0,23.0,16.0,143.75,1.4375,NA,NA,NA,2022
V Kohli,244.0,8014.0,6236.0,128.51186658114176,1.2851186658114175,V Kohli,Right_Hand,India,2022
V Shankar,58.0,1115.0,890.0,125.2808988764045,1.252808988764045,V Shankar,Right_Hand,India,2022
VG Arora,7.0,9.0,17.0,52.94117647058824,0.5294117647058824,NA,NA,NA,2022
VR Iyer,49.0,1326.0,1000.0,132.6,1.326,NA,NA,NA,2022
WP Saha,143.0,2934.0,2368.0,123.90202702702702,1.2390202702702702,WP Saha,Right_Hand,India,2022
Washington Sundar,38.0,378.0,341.0,110.85043988269794,1.1085043988269794,Washington Sundar,Left_Hand,NA,2022
YBK Jaiswal,52.0,1607.0,1095.0,146.7579908675799,1.467579908675799,NA,NA,NA,2022
YS Chahal,17.0,37.0,89.0,41.57303370786517,0.4157303370786517,YS Chahal,Right_Hand,India,2022
Yash Dayal,1.0,0.0,1.0,0.0,0.0,NA,NA,NA,2022
