bowler,matches_played,balls_bowled,runs_conceded,wickets,average,economy,strike_rate
BW Hilfenhaus,9.0,215.0,242.0,14.0,17.285714285714285,6.753488372093023,15.357142857142858
Bipul Sharma,3.0,48.0,82.0,0.0,0.0,10.25,0.0
CH Gayle,3.0,30.0,67.0,0.0,0.0,13.4,0.0
CJ McKay,2.0,42.0,60.0,1.0,60.0,8.571428571428571,42.0
CL White,2.0,20.0,27.0,0.0,0.0,8.1,0.0
DAJ Bracewell,1.0,25.0,32.0,3.0,10.666666666666666,7.68,8.333333333333334
DE Bollinger,6.0,113.0,160.0,10.0,16.0,8.495575221238939,11.3
DJ Bravo,18.0,363.0,472.0,20.0,23.6,7.801652892561983,18.15
DJ Harris,2.0,18.0,26.0,0.0,0.0,8.666666666666666,0.0
DJ Hussey,6.0,55.0,67.0,3.0,22.333333333333332,7.3090909090909095,18.333333333333332
DL Vettori,9.0,212.0,241.0,6.0,40.166666666666664,6.820754716981131,35.333333333333336
DR Smith,6.0,79.0,98.0,3.0,32.666666666666664,7.443037974683545,26.333333333333332
DS Kulkarni,2.0,53.0,64.0,6.0,10.666666666666666,7.245283018867924,8.833333333333334
DT Christian,7.0,169.0,240.0,9.0,26.666666666666668,8.520710059171597,18.77777777777778
DW Steyn,12.0,289.0,290.0,18.0,16.11111111111111,6.02076124567474,16.055555555555557
F du Plessis,1.0,6.0,16.0,0.0,0.0,16.0,0.0
GB Hogg,9.0,220.0,262.0,10.0,26.2,7.1454545454545455,22.0
GJ Maxwell,2.0,19.0,22.0,2.0,11.0,6.947368421052632,9.5
HV Patel,11.0,249.0,352.0,9.0,39.111111111111114,8.481927710843374,27.666666666666668
Harbhajan Singh,16.0,335.0,389.0,6.0,64.83333333333333,6.967164179104477,55.833333333333336
Harmeet Singh,7.0,141.0,196.0,7.0,28.0,8.340425531914894,20.142857142857142
IK Pathan,17.0,366.0,477.0,10.0,47.7,7.819672131147541,36.6
Iqbal Abdulla,8.0,134.0,147.0,4.0,36.75,6.5820895522388065,33.5
J Botha,11.0,251.0,304.0,9.0,33.77777777777778,7.266932270916334,27.88888888888889
J Syed Mohammad,2.0,43.0,66.0,1.0,66.0,9.209302325581396,43.0
J Theron,2.0,51.0,66.0,3.0,22.0,7.764705882352941,17.0
JA Morkel,15.0,315.0,392.0,13.0,30.153846153846153,7.466666666666667,24.23076923076923
JD Ryder,4.0,43.0,74.0,1.0,74.0,10.325581395348836,43.0
JD Unadkat,1.0,18.0,32.0,0.0,0.0,10.666666666666666,0.0
JEC Franklin,9.0,92.0,126.0,6.0,21.0,8.217391304347826,15.333333333333334
JH Kallis,16.0,336.0,410.0,16.0,25.625,7.321428571428571,21.0
JP Duminy,6.0,78.0,104.0,1.0,104.0,8.0,78.0
JP Faulkner,2.0,49.0,74.0,3.0,24.666666666666668,9.061224489795919,16.333333333333332
K Upadhyay,1.0,24.0,33.0,0.0,0.0,8.25,0.0
KA Pollard,14.0,286.0,352.0,18.0,19.555555555555557,7.384615384615385,15.88888888888889
KK Cooper,6.0,149.0,187.0,10.0,18.7,7.530201342281879,14.9
KMDN Kulasekara,4.0,88.0,96.0,5.0,19.2,6.545454545454546,17.6
KP Appanna,6.0,107.0,149.0,6.0,24.833333333333332,8.355140186915888,17.833333333333332
KP Pietersen,3.0,40.0,53.0,1.0,53.0,7.949999999999999,40.0
L Balaji,8.0,189.0,169.0,12.0,14.083333333333334,5.365079365079365,15.75
LJ Wright,1.0,12.0,24.0,0.0,0.0,12.0,0.0
LR Shukla,2.0,12.0,12.0,1.0,12.0,6.0,12.0
M Kartik,11.0,225.0,267.0,4.0,66.75,7.12,56.25
M Morkel,16.0,389.0,466.0,30.0,15.533333333333333,7.187660668380463,12.966666666666667
M Muralitharan,10.0,245.0,264.0,15.0,17.6,6.465306122448979,16.333333333333332
M de Lange,3.0,64.0,108.0,3.0,36.0,10.125,21.333333333333332
MJ Clarke,5.0,66.0,72.0,3.0,24.0,6.545454545454546,22.0
MM Patel,12.0,288.0,374.0,17.0,22.0,7.791666666666667,16.941176470588236
MN Samuels,8.0,176.0,217.0,9.0,24.11111111111111,7.397727272727273,19.555555555555557
MS Gony,6.0,151.0,217.0,4.0,54.25,8.62251655629139,37.75
NLTC Perera,2.0,15.0,27.0,0.0,0.0,10.8,0.0
P Awana,12.0,296.0,382.0,18.0,21.22222222222222,7.743243243243243,16.444444444444443
P Kumar,16.0,395.0,445.0,12.0,37.083333333333336,6.759493670886076,32.916666666666664
P Negi,6.0,133.0,153.0,7.0,21.857142857142858,6.902255639097744,19.0
P Parameswaran,3.0,62.0,89.0,5.0,17.8,8.612903225806452,12.4
PC Valthaty,1.0,6.0,16.0,0.0,0.0,16.0,0.0
PJ Sangwan,1.0,25.0,42.0,1.0,42.0,10.08,25.0
PP Chawla,16.0,346.0,425.0,18.0,23.61111111111111,7.369942196531793,19.22222222222222
PP Ojha,9.0,186.0,222.0,10.0,22.2,7.161290322580645,18.6
Pankaj Singh,6.0,127.0,171.0,7.0,24.428571428571427,8.078740157480315,18.142857142857142
R Ashwin,18.0,402.0,439.0,19.0,23.105263157894736,6.552238805970149,21.157894736842106
R Bhatia,16.0,323.0,400.0,17.0,23.529411764705884,7.430340557275541,19.0
R Sharma,11.0,224.0,305.0,9.0,33.888888888888886,8.169642857142856,24.88888888888889
R Shukla,1.0,19.0,32.0,0.0,0.0,10.105263157894738,0.0
R Vinay Kumar,14.0,346.0,488.0,21.0,23.238095238095237,8.46242774566474,16.476190476190474
RA Jadeja,14.0,216.0,278.0,12.0,23.166666666666668,7.722222222222222,18.0
RE van der Merwe,3.0,61.0,60.0,4.0,15.0,5.901639344262295,15.25
RG Sharma,1.0,6.0,16.0,0.0,0.0,16.0,0.0
RJ Harris,5.0,109.0,136.0,8.0,17.0,7.486238532110091,13.625
RJ Peterson,4.0,48.0,70.0,3.0,23.333333333333332,8.75,16.0
RN ten Doeschate,1.0,21.0,24.0,1.0,24.0,6.857142857142857,21.0
RP Singh,11.0,260.0,328.0,11.0,29.818181818181817,7.569230769230769,23.636363636363637
RR Bhatkal,1.0,12.0,35.0,0.0,0.0,17.5,0.0
RR Powar,1.0,18.0,32.0,0.0,0.0,10.666666666666666,0.0
S Aravind,1.0,18.0,48.0,0.0,0.0,16.0,0.0
S Dhawan,4.0,37.0,60.0,3.0,20.0,9.72972972972973,12.333333333333334
S Nadeem,12.0,275.0,320.0,8.0,40.0,6.9818181818181815,34.375
SB Jakati,15.0,248.0,337.0,10.0,33.7,8.153225806451612,24.8
SC Ganguly,4.0,61.0,97.0,3.0,32.333333333333336,9.540983606557377,20.333333333333332
SK Raina,7.0,85.0,106.0,2.0,53.0,7.482352941176471,42.5
SK Trivedi,14.0,324.0,387.0,14.0,27.642857142857142,7.166666666666667,23.142857142857142
SL Malinga,14.0,351.0,355.0,25.0,14.2,6.068376068376068,14.04
SP Narine,15.0,357.0,332.0,29.0,11.448275862068966,5.579831932773109,12.310344827586206
SPD Smith,1.0,2.0,5.0,0.0,0.0,15.0,0.0
SR Watson,7.0,144.0,165.0,6.0,27.5,6.875,24.0
STR Binny,6.0,60.0,78.0,3.0,26.0,7.8,20.0
SW Tait,6.0,157.0,154.0,7.0,22.0,5.885350318471337,22.428571428571427
Shakib Al Hasan,8.0,185.0,203.0,12.0,16.916666666666668,6.583783783783784,15.416666666666666
Sunny Gupta,1.0,19.0,47.0,0.0,0.0,14.842105263157896,0.0
TM Dilshan,5.0,44.0,78.0,0.0,0.0,10.636363636363637,0.0
TP Sudhindra,3.0,74.0,137.0,1.0,137.0,11.108108108108107,74.0
UT Yadav,17.0,383.0,459.0,22.0,20.863636363636363,7.190600522193211,17.40909090909091
V Kohli,2.0,18.0,49.0,0.0,0.0,16.333333333333332,0.0
V Pratap Singh,9.0,211.0,300.0,12.0,25.0,8.530805687203792,17.583333333333332
V Sehwag,3.0,24.0,45.0,0.0,0.0,11.25,0.0
VR Aaron,8.0,192.0,279.0,9.0,31.0,8.71875,21.333333333333332
VY Mahesh,4.0,61.0,83.0,3.0,27.666666666666668,8.163934426229508,20.333333333333332
WD Parnell,6.0,130.0,133.0,7.0,19.0,6.138461538461538,18.571428571428573
Y Nagar,1.0,7.0,10.0,0.0,0.0,8.571428571428571,0.0
Y Venugopal Rao,2.0,12.0,26.0,0.0,0.0,13.0,0.0
YK Pathan,12.0,137.0,184.0,4.0,46.0,8.058394160583942,34.25
Z Khan,15.0,370.0,468.0,21.0,22.285714285714285,7.58918918918919,17.61904761904762
